x1_PD009_right,y1_PD009_right,x2_PD009_right,y2_PD009_right,x1_PD012_left,y1_PD012_left,x2_PD012_left,y2_PD012_left,x1_PD004_left,y1_PD004_left,x2_PD004_left,y2_PD004_left,x1_PD013_right,y1_PD013_right,x2_PD013_right,y2_PD013_right,x1_PD002_left,y1_PD002_left,x2_PD002_left,y2_PD002_left,x1_PD008_right,y1_PD008_right,x2_PD008_right,y2_PD008_right,x1_PD011_right,y1_PD011_right,x2_PD011_right,y2_PD011_right,x1_PD003_left,y1_PD003_left,x2_PD003_left,y2_PD003_left,x1_PD001_right,y1_PD001_right,x2_PD001_right,y2_PD001_right,x1_PD006_left,y1_PD006_left,x2_PD006_left,y2_PD006_left,x1_PD010_left,y1_PD010_left,x2_PD010_left,y2_PD010_left,x1_PD007_right,y1_PD007_right,x2_PD007_right,y2_PD007_right,x1_PD005_right,y1_PD005_right,x2_PD005_right,y2_PD005_right
0.1567,1.4718,0.1567,2.6613,0.1567,0.0403,0.1567,3.8508,0.1567,7.0045,0.1567,-0.504,0.1567,-0.3831,0.1567,-0.3629,0.1567,-0.625,0.1567,-0.9677,0.1567,0.8871,0.1567,0.6048,0.1567,-0.8266,0.1567,-0.121,0.1567,0.4234,0.1567,1.754,0.1567,0.8669,0.1567,0.9476,0.1567,-0.8669,0.1567,-0.0605,0.1567,1.4516,0.1567,0.4435,0.1567,1.129,0.1567,-1.2827,0.1567,0.2016,0.1567,5.0202
0.16,1.3306,0.16,2.6613,0.16,0.121,0.16,3.75,0.16,7.0196,0.16,-0.4435,0.16,-0.4435,0.16,-0.3226,0.16,-0.9879,0.16,-1.2702,0.16,0.7661,0.16,0.3629,0.16,-0.8871,0.16,-0.0806,0.16,0.4032,0.16,1.6734,0.16,0.8468,0.16,0.9073,0.16,-0.7258,0.16,-0.1815,0.16,1.4113,0.16,0.504,0.16,1.129,0.16,-1.2816,0.16,0.2016,0.16,5.121
0.1633,1.4113,0.1633,2.9032,0.1633,-0.0806,0.1633,3.7903,0.1633,7.0346,0.1633,-0.5847,0.1633,-0.504,0.1633,-0.4435,0.1633,-0.9073,0.1633,-0.7661,0.1633,0.7661,0.1633,0.6048,0.1633,-0.8871,0.1633,-0.0605,0.1633,0.4435,0.1633,1.7137,0.1633,0.7258,0.1633,0.9879,0.1633,-0.9073,0.1633,0.0605,0.1633,1.25,0.1633,0.6855,0.1633,1.2298,0.1633,-1.2806,0.1633,0.2016,0.1633,5.1008
0.1667,1.4315,0.1667,2.621,0.1667,0.0806,0.1667,3.7903,0.1667,7.0497,0.1667,-0.625,0.1667,-0.3427,0.1667,-0.2218,0.1667,-1.0081,0.1667,-0.7863,0.1667,0.8266,0.1667,0.5645,0.1667,-0.746,0.1667,-0.1008,0.1667,0.4032,0.1667,1.8347,0.1667,0.8871,0.1667,1.0685,0.1667,-0.7258,0.1667,0.1411,0.1667,1.2903,0.1667,0.4032,0.1667,1.129,0.1667,-1.2795,0.1667,0.3226,0.1667,5.0605
0.17,1.4113,0.17,2.6411,0.17,0.1815,0.17,3.9113,0.17,7.0648,0.17,-0.8669,0.17,-0.5847,0.17,-0.1411,0.17,-0.8871,0.17,-0.9476,0.17,0.8065,0.17,0.7258,0.17,-0.8266,0.17,-0.0605,0.17,0.3831,0.17,1.8145,0.17,0.7863,0.17,0.8669,0.17,-0.7258,0.17,0.121,0.17,1.371,0.17,0.504,0.17,1.2097,0.17,-1.2785,0.17,0.1815,0.17,5.2621
0.1733,1.5726,0.1733,2.8024,0.1733,-0.0202,0.1733,3.9113,0.1733,7.0799,0.1733,-0.4839,0.1733,-0.504,0.1733,-0.2621,0.1733,-1.0887,0.1733,-1.0685,0.1733,0.7056,0.1733,0.6048,0.1733,-0.7661,0.1733,-0.1008,0.1733,0.3831,0.1733,1.7944,0.1733,0.7863,0.1733,1.0685,0.1733,-0.7056,0.1733,-0.121,0.1733,1.4113,0.1733,0.5645,0.1733,1.3911,0.1733,-1.2775,0.1733,0.2419,0.1733,5.2419
0.1767,1.4315,0.1767,2.7016,0.1767,0.0,0.1767,3.8508,0.1767,7.095,0.1767,-0.6048,0.1767,-0.5645,0.1767,-0.2218,0.1767,-0.625,0.1767,-1.3306,0.1767,0.8266,0.1767,0.5645,0.1767,-0.7661,0.1767,-0.121,0.1767,0.3629,0.1767,1.8548,0.1767,0.9879,0.1767,0.9274,0.1767,-0.7056,0.1767,0.0605,0.1767,1.3911,0.1767,0.4839,0.1767,1.2097,0.1767,-1.2764,0.1767,0.1613,0.1767,5.1815
0.18,1.4516,0.18,2.8024,0.18,0.1613,0.18,3.9718,0.18,7.1101,0.18,-0.6452,0.18,-0.4839,0.18,-0.4839,0.18,0.0605,0.18,-1.1089,0.18,0.7863,0.18,0.6653,0.18,-0.8871,0.18,-0.0202,0.18,0.4637,0.18,2.0363,0.18,0.9879,0.18,1.0887,0.18,-0.7056,0.18,0.1008,0.18,1.3911,0.18,0.7258,0.18,1.1895,0.18,-1.2754,0.18,0.2016,0.18,5.0202
0.1833,1.4919,0.1833,2.7823,0.1833,0.0202,0.1833,3.8306,0.1833,7.1252,0.1833,-0.4032,0.1833,-0.4234,0.1833,-0.3629,0.1833,0.746,0.1833,-0.9677,0.1833,0.746,0.1833,0.625,0.1833,-0.8468,0.1833,-0.1613,0.1833,0.3427,0.1833,1.9355,0.1833,0.7258,0.1833,0.9677,0.1833,-0.5847,0.1833,-0.1008,0.1833,1.25,0.1833,0.504,0.1833,1.25,0.1833,-1.2743,0.1833,0.1815,0.1833,5.1815
0.1867,1.5323,0.1867,2.7621,0.1867,0.0806,0.1867,3.9516,0.1867,7.1403,0.1867,-0.7661,0.1867,-0.5242,0.1867,-0.2016,0.1867,1.5121,0.1867,-1.0484,0.1867,0.9073,0.1867,0.625,0.1867,-0.8871,0.1867,-0.1008,0.1867,0.4032,0.1867,1.9355,0.1867,0.8266,0.1867,0.8065,0.1867,-0.5847,0.1867,0.0605,0.1867,1.4113,0.1867,0.4435,0.1867,1.2298,0.1867,-1.2733,0.1867,0.2419,0.1867,5.0806
0.19,1.25,0.19,2.5605,0.19,0.0202,0.19,4.1331,0.19,7.1553,0.19,-0.7056,0.19,-0.4234,0.19,-0.4032,0.19,1.5726,0.19,-0.9073,0.19,0.8468,0.19,0.7661,0.19,-0.746,0.19,0.0,0.19,0.3024,0.19,1.9556,0.19,0.5645,0.19,1.1492,0.19,-0.5444,0.19,0.121,0.19,1.2702,0.19,0.5444,0.19,1.3306,0.19,-1.2722,0.19,0.3831,0.19,4.7177
0.1933,1.4113,0.1933,2.9435,0.1933,0.121,0.1933,4.0524,0.1933,7.1704,0.1933,-0.7258,0.1933,-0.5242,0.1933,-0.2218,0.1933,1.3911,0.1933,-1.1089,0.1933,0.6855,0.1933,0.6653,0.1933,-0.7258,0.1933,-0.121,0.1933,0.4032,0.1933,1.9758,0.1933,1.0282,0.1933,1.2298,0.1933,0.4032,0.1933,0.1008,0.1933,0.8669,0.1933,0.4637,0.1933,1.2903,0.1933,-1.2712,0.1933,0.2419,0.1933,3.8508
0.1967,1.4113,0.1967,2.5605,0.1967,0.0605,0.1967,4.1935,0.1967,7.1855,0.1967,-0.625,0.1967,-0.4435,0.1967,-0.3427,0.1967,1.2903,0.1967,-1.1089,0.1967,0.7661,0.1967,0.7258,0.1967,-0.8669,0.1967,-0.0403,0.1967,0.1815,0.1967,2.0766,0.1967,0.9677,0.1967,1.0484,0.1967,1.1694,0.1967,0.0,0.1967,0.4435,0.1967,0.4234,0.1967,1.371,0.1967,-1.2702,0.1967,0.2016,0.1967,2.6613
0.2,1.2298,0.2,2.7823,0.2,0.0806,0.2,3.9919,0.2,7.2006,0.2,-0.5847,0.2,-0.4637,0.2,-0.3226,0.2,1.0685,0.2,-1.0887,0.2,0.8065,0.2,0.5645,0.2,-0.6452,0.2,0.1008,0.2,0.3226,0.2,1.8952,0.2,0.8669,0.2,0.9274,0.2,1.6331,0.2,0.0605,0.2,0.2621,0.2,0.4637,0.2,1.3306,0.2,-1.3306,0.2,0.2218,0.2,1.5927
0.2033,1.3306,0.2033,2.7621,0.2033,0.1411,0.2033,4.1129,0.2033,7.2157,0.2033,-0.6452,0.2033,-0.4839,0.2033,-0.2621,0.2033,0.7661,0.2033,-1.0282,0.2033,0.6855,0.2033,0.5847,0.2033,-0.7661,0.2033,-0.1613,0.2033,0.4839,0.2033,1.9556,0.2033,0.6653,0.2033,1.3105,0.2033,1.8145,0.2033,0.1008,0.2033,0.1008,0.2033,0.504,0.2033,1.371,0.2033,-1.2903,0.2033,0.0605,0.2033,0.6048
0.2067,1.4315,0.2067,2.6815,0.2067,0.121,0.2067,4.1935,0.2067,7.2308,0.2067,-0.625,0.2067,-0.0806,0.2067,-0.1815,0.2067,1.0887,0.2067,-0.9274,0.2067,0.504,0.2067,0.6048,0.2067,-0.7661,0.2067,-0.1815,0.2067,0.3831,0.2067,2.0161,0.2067,0.8871,0.2067,1.3105,0.2067,2.1573,0.2067,0.1815,0.2067,0.4637,0.2067,0.5444,0.2067,1.371,0.2067,-1.3306,0.2067,0.1815,0.2067,0.0605
0.21,1.4113,0.21,2.6613,0.21,0.121,0.21,4.0927,0.21,7.2459,0.21,-0.6452,0.21,0.1815,0.21,-0.2621,0.21,1.1895,0.21,-0.9677,0.21,0.3427,0.21,0.5847,0.21,-0.7661,0.21,-0.0605,0.21,0.4435,0.21,2.0766,0.21,0.6855,0.21,1.129,0.21,2.2984,0.21,0.0806,0.21,0.7258,0.21,0.5444,0.21,1.4113,0.21,-1.3508,0.21,0.2016,0.21,-0.121
0.2133,1.1492,0.2133,2.5,0.2133,0.121,0.2133,4.0524,0.2133,7.2609,0.2133,-0.4839,0.2133,0.5645,0.2133,-0.4032,0.2133,1.1895,0.2133,-0.7258,0.2133,0.3962,0.2133,0.5242,0.2133,-0.7863,0.2133,-0.121,0.2133,0.3629,0.2133,1.996,0.2133,0.8871,0.2133,1.0887,0.2133,2.3387,0.2133,-0.121,0.2133,0.8065,0.2133,0.5645,0.2133,1.3306,0.2133,-1.2903,0.2133,0.2621,0.2133,0.0202
0.2167,1.2702,0.2167,2.3185,0.2167,0.0403,0.2167,4.254,0.2167,7.276,0.2167,-0.746,0.2167,0.625,0.2167,-0.3024,0.2167,1.0887,0.2167,-0.3427,0.2167,0.4496,0.2167,0.4839,0.2167,-0.7661,0.2167,-0.0403,0.2167,0.4032,0.2167,2.0766,0.2167,0.7863,0.2167,1.0081,0.2167,1.9758,0.2167,0.0403,0.2167,0.625,0.2167,0.5645,0.2167,1.371,0.2167,-1.25,0.2167,0.0605,0.2167,-0.1008
0.22,1.5121,0.22,2.6411,0.22,0.1815,0.22,4.1129,0.22,7.2911,0.22,-0.3427,0.22,0.6855,0.22,-0.5645,0.22,1.129,0.22,0.2823,0.22,0.503,0.22,0.7258,0.22,-0.9073,0.22,-0.121,0.22,0.3427,0.22,2.1774,0.22,0.7258,0.22,1.0081,0.22,1.7742,0.22,0.2016,0.22,0.504,0.22,0.6855,0.22,1.5121,0.22,-1.3105,0.22,0.1008,0.22,-0.1008
0.2233,1.4516,0.2233,2.7823,0.2233,0.2016,0.2233,4.1129,0.2233,7.3062,0.2233,-0.7863,0.2233,0.6653,0.2233,-0.2016,0.2233,1.1089,0.2233,0.7258,0.2233,0.5564,0.2233,0.6653,0.2233,-0.8065,0.2233,-0.0403,0.2233,0.4032,0.2233,1.9758,0.2233,0.7863,0.2233,1.0282,0.2233,1.3306,0.2233,-0.0202,0.2233,0.625,0.2233,0.5444,0.2233,1.4315,0.2233,-1.4315,0.2233,0.1008,0.2233,0.3831
0.2267,1.3306,0.2267,2.7419,0.2267,0.0403,0.2267,4.3145,0.2267,7.3213,0.2267,-0.6452,0.2267,0.9274,0.2267,-0.3226,0.2267,1.3306,0.2267,1.5726,0.2267,0.6098,0.2267,0.746,0.2267,-0.8468,0.2267,-0.1411,0.2267,0.2823,0.2267,2.1371,0.2267,0.9073,0.2267,1.0685,0.2267,1.5726,0.2267,0.0403,0.2267,0.4637,0.2267,0.5242,0.2267,1.4113,0.2267,-1.3508,0.2267,0.0605,0.2267,0.3831
0.23,1.3105,0.23,2.7016,0.23,0.1815,0.23,4.1129,0.23,7.3364,0.23,-0.3629,0.23,0.8468,0.23,-0.2621,0.23,1.129,0.23,1.4113,0.23,0.6632,0.23,0.6653,0.23,-0.8669,0.23,-0.0806,0.23,0.3427,0.23,2.1976,0.23,0.8871,0.23,1.3105,0.23,1.7137,0.23,-0.1613,0.23,0.625,0.23,0.625,0.23,1.5121,0.23,-1.0282,0.23,0.0605,0.23,0.4839
0.2333,1.5323,0.2333,2.7823,0.2333,0.2016,0.2333,4.1935,0.2333,7.3515,0.2333,-0.6653,0.2333,0.7661,0.2333,-0.2016,0.2333,0.9879,0.2333,1.0685,0.2333,0.7166,0.2333,0.7863,0.2333,-0.746,0.2333,-0.121,0.2333,0.3226,0.2333,2.1976,0.2333,0.746,0.2333,0.9274,0.2333,1.8145,0.2333,0.121,0.2333,0.6855,0.2333,0.5645,0.2333,1.4919,0.2333,-0.8871,0.2333,0.0806,0.2333,0.1815
0.2367,1.3306,0.2367,2.7419,0.2367,0.2218,0.2367,4.3145,0.2367,7.3666,0.2367,-0.4032,0.2367,0.7661,0.2367,-0.2016,0.2367,1.0685,0.2367,1.2298,0.2367,0.7701,0.2367,0.5242,0.2367,-0.8871,0.2367,-0.1008,0.2367,0.4435,0.2367,2.2581,0.2367,0.8468,0.2367,1.1895,0.2367,1.8145,0.2367,0.0605,0.2367,0.4637,0.2367,0.9073,0.2367,1.5524,0.2367,-1.0282,0.2367,0.2218,0.2367,0.1815
0.24,1.3911,0.24,2.7419,0.24,0.0202,0.24,4.3952,0.24,7.3816,0.24,-0.5847,0.24,0.746,0.24,-0.2419,0.24,1.2097,0.24,0.7258,0.24,0.8235,0.24,0.7661,0.24,-0.8065,0.24,-0.1008,0.24,0.3831,0.24,2.1976,0.24,0.9274,0.24,1.4113,0.24,1.9556,0.24,0.0403,0.24,0.625,0.24,0.6855,0.24,1.5121,0.24,-0.5847,0.24,0.3629,0.24,0.0
0.2433,1.3105,0.2433,2.7823,0.2433,0.2218,0.2433,4.375,0.2433,7.3967,0.2433,-0.5444,0.2433,0.6653,0.2433,-0.3629,0.2433,0.9879,0.2433,1.1895,0.2433,0.8769,0.2433,0.6048,0.2433,-0.8065,0.2433,-0.0806,0.2433,0.3831,0.2433,2.2782,0.2433,0.8871,0.2433,0.9879,0.2433,1.7339,0.2433,-0.0202,0.2433,0.8468,0.2433,0.6653,0.2433,1.7137,0.2433,-0.0202,0.2433,0.1613,0.2433,-0.0403
0.2467,1.4919,0.2467,2.8024,0.2467,0.2218,0.2467,4.4758,0.2467,7.4118,0.2467,-0.5242,0.2467,0.7661,0.2467,-0.4032,0.2467,1.0887,0.2467,1.1492,0.2467,0.9303,0.2467,0.4637,0.2467,-0.8266,0.2467,-0.1008,0.2467,0.2823,0.2467,2.1774,0.2467,0.8871,0.2467,1.0887,0.2467,1.9153,0.2467,0.0,0.2467,0.625,0.2467,0.6048,0.2467,1.5927,0.2467,0.8871,0.2467,0.3226,0.2467,-0.0605
0.25,1.2097,0.25,2.7621,0.25,0.1815,0.25,4.3548,0.25,7.4269,0.25,-0.5645,0.25,0.5847,0.25,-0.3226,0.25,1.2097,0.25,1.1089,0.25,0.9837,0.25,0.625,0.25,-0.7661,0.25,0.0202,0.25,0.4435,0.25,2.2782,0.25,0.8669,0.25,1.1895,0.25,1.754,0.25,0.0202,0.25,0.7661,0.25,0.625,0.25,1.5323,0.25,1.2903,0.25,0.2218,0.25,0.121
0.2533,1.2903,0.2533,2.9032,0.2533,0.2016,0.2533,4.4556,0.2533,7.442,0.2533,-0.5242,0.2533,0.625,0.2533,-0.3427,0.2533,1.3306,0.2533,0.9677,0.2533,1.0371,0.2533,0.625,0.2533,-0.9274,0.2533,-0.1008,0.2533,0.4435,0.2533,2.3589,0.2533,0.8871,0.2533,0.9879,0.2533,1.875,0.2533,-0.1008,0.2533,0.8468,0.2533,0.625,0.2533,1.5927,0.2533,1.5726,0.2533,0.2419,0.2533,0.0605
0.2567,1.3105,0.2567,2.6411,0.2567,0.9073,0.2567,4.4153,0.2567,7.4571,0.2567,-0.6653,0.2567,0.7258,0.2567,-0.3024,0.2567,1.0081,0.2567,0.8669,0.2567,1.0905,0.2567,0.7258,0.2567,-0.8266,0.2567,0.0,0.2567,0.3427,0.2567,2.3589,0.2567,0.7661,0.2567,1.1089,0.2567,1.6734,0.2567,-0.0403,0.2567,0.6653,0.2567,0.7056,0.2567,1.6129,0.2567,1.3306,0.2567,0.2419,0.2567,0.0403
0.26,1.4919,0.26,2.9032,0.26,1.5726,0.26,4.4556,0.26,7.4722,0.26,-0.625,0.26,0.7863,0.26,-0.3427,0.26,1.2298,0.26,1.0887,0.26,1.144,0.26,0.8669,0.26,-0.8065,0.26,-0.0806,0.26,0.4435,0.26,2.3589,0.26,0.6855,0.26,1.1895,0.26,1.6935,0.26,0.0202,0.26,0.6855,0.26,0.7056,0.26,1.7137,0.26,1.1895,0.26,0.2016,0.26,0.0605
0.2633,1.4113,0.2633,2.8024,0.2633,1.6532,0.2633,4.5363,0.2633,7.4872,0.2633,-0.5242,0.2633,0.8871,0.2633,-0.121,0.2633,1.0685,0.2633,1.0282,0.2633,1.1974,0.2633,0.7056,0.2633,-0.8468,0.2633,-0.0806,0.2633,0.4637,0.2633,2.379,0.2633,0.6855,0.2633,0.8871,0.2633,1.9556,0.2633,0.0806,0.2633,0.6855,0.2633,0.4032,0.2633,1.6734,0.2633,0.9677,0.2633,0.2621,0.2633,0.1411
0.2667,1.5726,0.2667,2.9637,0.2667,1.5927,0.2667,4.4355,0.2667,7.5023,0.2667,-0.6855,0.2667,0.746,0.2667,-0.3024,0.2667,0.8669,0.2667,1.0685,0.2667,1.2508,0.2667,0.7056,0.2667,-0.9073,0.2667,0.0202,0.2667,0.4637,0.2667,2.379,0.2667,0.9073,0.2667,1.25,0.2667,1.6331,0.2667,0.0202,0.2667,0.746,0.2667,0.5444,0.2667,1.5524,0.2667,1.0282,0.2667,0.2016,0.2667,0.2016
0.27,1.5927,0.27,2.9032,0.27,1.4516,0.27,4.4758,0.27,7.5174,0.27,-0.5444,0.27,0.7661,0.27,-0.3831,0.27,1.2903,0.27,1.0887,0.27,1.3042,0.27,0.7661,0.27,-0.8065,0.27,0.0202,0.27,0.4637,0.27,2.4597,0.27,0.9274,0.27,1.0685,0.27,1.875,0.27,-0.0403,0.27,0.8266,0.27,0.5645,0.27,1.6331,0.27,1.0484,0.27,0.4234,0.27,-0.1008
0.2733,1.4315,0.2733,2.7016,0.2733,1.4516,0.2733,4.6774,0.2733,7.5325,0.2733,-0.7863,0.2733,0.7056,0.2733,-0.3024,0.2733,1.2903,0.2733,1.1089,0.2733,1.3576,0.2733,0.5444,0.2733,-0.8871,0.2733,-0.1411,0.2733,0.5242,0.2733,2.4194,0.2733,0.8065,0.2733,1.25,0.2733,1.7742,0.2733,0.1008,0.2733,0.7258,0.2733,0.5645,0.2733,1.6734,0.2733,1.129,0.2733,0.4234,0.2733,0.1411
0.2767,1.2903,0.2767,2.9032,0.2767,1.3508,0.2767,4.5565,0.2767,7.5476,0.2767,-0.625,0.2767,0.7258,0.2767,-0.3024,0.2767,1.0887,0.2767,0.8468,0.2767,1.411,0.2767,0.7258,0.2767,-0.8468,0.2767,0.0,0.2767,0.4435,0.2767,2.4597,0.2767,1.0282,0.2767,0.9073,0.2767,2.0968,0.2767,-0.0605,0.2767,0.8065,0.2767,0.6048,0.2767,1.7137,0.2767,1.0081,0.2767,0.2419,0.2767,0.1815
0.28,1.3306,0.28,3.0847,0.28,1.5323,0.28,4.5565,0.28,7.5627,0.28,-0.5645,0.28,0.8871,0.28,-0.3831,0.28,1.25,0.28,1.0484,0.28,1.4644,0.28,0.7258,0.28,-0.7258,0.28,0.0403,0.28,0.4234,0.28,2.5,0.28,0.9274,0.28,1.0887,0.28,1.9153,0.28,0.0605,0.28,0.8468,0.28,0.5847,0.28,1.8145,0.28,1.0081,0.28,0.3831,0.28,0.0
0.2833,1.4718,0.2833,3.0444,0.2833,1.5524,0.2833,4.5565,0.2833,7.5778,0.2833,-0.4032,0.2833,0.8266,0.2833,-0.1613,0.2833,1.1089,0.2833,1.129,0.2833,1.5179,0.2833,0.4839,0.2833,-0.4032,0.2833,-0.0806,0.2833,0.5645,0.2833,2.5605,0.2833,1.0081,0.2833,1.371,0.2833,1.875,0.2833,0.0202,0.2833,0.8669,0.2833,0.7056,0.2833,1.7339,0.2833,1.1089,0.2833,0.3024,0.2833,0.2419
0.2867,1.3911,0.2867,3.0847,0.2867,1.6734,0.2867,4.5968,0.2867,7.5929,0.2867,-0.4234,0.2867,0.8266,0.2867,-0.2218,0.2867,1.129,0.2867,1.3306,0.2867,1.5713,0.2867,0.504,0.2867,0.121,0.2867,0.0605,0.2867,0.5444,0.2867,2.5806,0.2867,0.9274,0.2867,1.1089,0.2867,1.8548,0.2867,0.4234,0.2867,1.0081,0.2867,0.7863,0.2867,1.8347,0.2867,1.1895,0.2867,0.3831,0.2867,0.1613
0.29,1.6129,0.29,3.2661,0.29,1.6129,0.29,4.6169,0.29,7.6079,0.29,-0.6452,0.29,0.8669,0.29,-0.1815,0.29,1.0081,0.29,1.0685,0.29,1.6247,0.29,0.4839,0.29,0.7661,0.29,0.0403,0.29,0.4839,0.29,2.5202,0.29,1.1492,0.29,1.1089,0.29,1.9758,0.29,0.5847,0.29,1.0484,0.29,0.625,0.29,1.8347,0.29,1.1089,0.29,0.2218,0.29,0.2218
0.2933,1.3105,0.2933,3.0645,0.2933,1.6129,0.2933,4.6169,0.2933,7.623,0.2933,-0.5645,0.2933,0.7661,0.2933,0.2419,0.2933,1.2097,0.2933,1.4718,0.2933,1.6781,0.2933,0.8065,0.2933,1.2097,0.2933,-0.0202,0.2933,0.6048,0.2933,2.6008,0.2933,0.746,0.2933,1.1089,0.2933,1.9153,0.2933,1.3911,0.2933,1.0887,0.2933,0.4839,0.2933,1.875,0.2933,1.1895,0.2933,0.3427,0.2933,0.1613
0.2967,1.4718,0.2967,3.1452,0.2967,1.6734,0.2967,4.7177,0.2967,7.6381,0.2967,-0.4637,0.2967,0.9476,0.2967,0.2218,0.2967,0.9677,0.2967,1.1694,0.2967,1.7315,0.2967,0.5645,0.2967,1.129,0.2967,0.0806,0.2967,0.5645,0.2967,2.5202,0.2967,0.9677,0.2967,1.1492,0.2967,1.8952,0.2967,1.6532,0.2967,1.0887,0.2967,0.746,0.2967,1.996,0.2967,1.25,0.2967,0.1815,0.2967,0.2419
0.3,1.4919,0.3,3.0645,0.3,1.5323,0.3,4.5161,0.3,7.6532,0.3,-0.625,0.3,0.9476,0.3,0.4435,0.3,1.4113,0.3,1.3508,0.3,1.7849,0.3,0.7258,0.3,0.9677,0.3,0.2419,0.3,0.5242,0.3,2.621,0.3,1.0282,0.3,1.4516,0.3,1.9758,0.3,2.2379,0.3,1.2903,0.3,0.625,0.3,2.1976,0.3,1.2903,0.3,0.2419,0.3,0.2823
0.3033,1.5524,0.3033,3.1653,0.3033,1.6532,0.3033,4.4758,0.3033,7.6683,0.3033,-0.4435,0.3033,0.9274,0.3033,0.504,0.3033,1.1895,0.3033,1.1895,0.3033,1.8383,0.3033,0.6048,0.3033,0.6452,0.3033,0.8266,0.3033,0.4435,0.3033,2.621,0.3033,0.9879,0.3033,1.2298,0.3033,2.0363,0.3033,1.9556,0.3033,3.0242,0.3033,0.5645,0.3033,2.6008,0.3033,1.129,0.3033,0.504,0.3033,0.2823
0.3067,1.2903,0.3067,3.0847,0.3067,1.6331,0.3067,4.2339,0.3067,7.6834,0.3067,-0.2419,0.3067,0.8065,0.3067,0.504,0.3067,1.1694,0.3067,1.371,0.3067,1.8918,0.3067,0.7258,0.3067,0.504,0.3067,1.3508,0.3067,0.5444,0.3067,2.621,0.3067,0.9677,0.3067,1.1694,0.3067,2.0363,0.3067,1.9758,0.3067,2.9435,0.3067,0.7056,0.3067,3.1048,0.3067,1.1694,0.3067,0.7056,0.3067,0.2218
0.31,1.4718,0.31,3.1452,0.31,1.5726,0.31,4.0323,0.31,7.6985,0.31,-0.5242,0.31,0.9073,0.31,0.625,0.31,0.7661,0.31,1.2097,0.31,1.9452,0.31,0.5645,0.31,0.6653,0.31,1.5121,0.31,0.4637,0.31,2.5403,0.31,0.9476,0.31,1.2903,0.31,1.9758,0.31,1.9758,0.31,2.7823,0.31,0.7056,0.31,2.9234,0.31,1.2298,0.31,1.0887,0.31,0.2621
0.3133,1.4919,0.3133,3.2863,0.3133,1.6734,0.3133,3.9919,0.3133,7.7135,0.3133,-0.4435,0.3133,0.9677,0.3133,0.5847,0.3133,0.8669,0.3133,0.9073,0.3133,1.9986,0.3133,0.7863,0.3133,0.6452,0.3133,1.5726,0.3133,0.4435,0.3133,2.6613,0.3133,1.0081,0.3133,1.3105,0.3133,2.0565,0.3133,1.8347,0.3133,2.7823,0.3133,0.8669,0.3133,2.7621,0.3133,1.3105,0.3133,1.5927,0.3133,0.3226
0.3167,1.5323,0.3167,3.1452,0.3167,1.6532,0.3167,4.0927,0.3167,7.7286,0.3167,-0.1613,0.3167,1.0081,0.3167,0.6048,0.3167,1.1089,0.3167,1.1089,0.3167,2.052,0.3167,0.8871,0.3167,0.7258,0.3167,1.4113,0.3167,0.5242,0.3167,2.7218,0.3167,0.6855,0.3167,1.2298,0.3167,1.9355,0.3167,1.6129,0.3167,2.9435,0.3167,1.1694,0.3167,2.8427,0.3167,1.4315,0.3167,1.5121,0.3167,0.4839
0.32,1.4516,0.32,3.4274,0.32,1.5927,0.32,4.3145,0.32,7.7437,0.32,0.3226,0.32,0.9073,0.32,0.6452,0.32,1.0081,0.32,1.2097,0.32,2.1054,0.32,0.6653,0.32,0.6452,0.32,1.1089,0.32,0.6048,0.32,2.7016,0.32,0.8871,0.32,1.2298,0.32,2.0565,0.32,1.5927,0.32,3.0242,0.32,1.5524,0.32,2.7823,0.32,1.371,0.32,1.371,0.32,0.4637
0.3233,1.5524,0.3233,3.1452,0.3233,1.6935,0.3233,4.3952,0.3233,7.7588,0.3233,0.5645,0.3233,1.0081,0.3233,0.504,0.3233,1.1694,0.3233,1.1694,0.3233,2.1588,0.3233,0.7863,0.3233,0.5444,0.3233,1.0282,0.3233,0.7056,0.3233,2.7419,0.3233,0.9476,0.3233,1.2903,0.3233,1.8548,0.3233,1.4919,0.3233,2.9839,0.3233,1.6935,0.3233,2.9234,0.3233,1.371,0.3233,1.371,0.3233,0.4637
0.3267,1.4919,0.3267,3.1452,0.3267,1.7137,0.3267,4.375,0.3267,7.7739,0.3267,0.9073,0.3267,1.129,0.3267,0.7258,0.3267,1.2903,0.3267,0.8065,0.3267,2.2122,0.3267,0.6452,0.3267,0.625,0.3267,1.0282,0.3267,0.5444,0.3267,2.6613,0.3267,0.9677,0.3267,1.371,0.3267,1.8347,0.3267,1.6935,0.3267,3.4274,0.3267,1.8347,0.3267,2.9839,0.3267,1.4516,0.3267,1.4315,0.3267,0.4435
0.33,1.4516,0.33,3.246,0.33,1.6331,0.33,4.3548,0.33,7.789,0.33,0.5242,0.33,0.9677,0.33,0.6452,0.33,1.0282,0.33,1.25,0.33,2.2657,0.33,0.8065,0.33,0.6452,0.33,1.2097,0.33,0.5847,0.33,2.7218,0.33,1.0081,0.33,1.0685,0.33,1.9758,0.33,1.4516,0.33,3.4476,0.33,1.9556,0.33,3.0242,0.33,1.5323,0.33,1.2097,0.33,0.2823
