x1_PDPW112,y1_PDPW112,x2_PDPW112,y2_PDPW112,x1_PDQE107,y1_PDQE107,x2_PDQE107,y2_PDQE107,x1_PDPY101,y1_PDPY101,x2_PDPY101,y2_PDPY101,x1_PDQE108,y1_PDQE108,x2_PDQE108,y2_PDQE108,x1_PDQE115,y1_PDQE115,x2_PDQE115,y2_PDQE115,x1_PDQE112,y1_PDQE112,x2_PDQE112,y2_PDQE112,x1_PDQE113,y1_PDQE113,x2_PDQE113,y2_PDQE113,x1_PDPW107,y1_PDPW107,x2_PDPW107,y2_PDPW107,x1_PDPW106,y1_PDPW106,x2_PDPW106,y2_PDPW106,x1_PDPW111,y1_PDPW111,x2_PDPW111,y2_PDPW111,x1_PDPW110,y1_PDPW110,x2_PDPW110,y2_PDPW110,x1_PDQE104,y1_PDQE104,x2_PDQE104,y2_PDQE104,x1_PDQE105,y1_PDQE105,x2_PDQE105,y2_PDQE105,x1_PDQE102,y1_PDQE102,x2_PDQE102,y2_PDQE102,x1_PDPW102,y1_PDPW102,x2_PDPW102,y2_PDPW102
14.3067,2.5806,14.3067,3.4274,14.3067,2.0363,14.3067,2.2379,14.3067,3.3669,14.3067,3.0242,14.3067,3.6418,14.3067,2.2621,14.3067,2.9234,14.3067,2.8629,14.3067,3.4476,14.3067,3.871,14.3067,-3.9113,14.3067,2.6411,14.3067,2.7016,14.3067,3.1452,14.3067,3.004,14.3067,2.0363,14.3067,3.3065,14.3067,3.246,14.3067,3.3065,14.3067,0.4234,14.3067,3.3266,14.3067,4.0323,14.3067,-1.8952,14.3067,-5.4839,14.3067,3.0444,14.3067,3.7903,14.3067,1.8548,14.3067,3.004
14.31,2.2984,14.31,3.3871,14.31,2.0161,14.31,2.3589,14.31,3.4677,14.31,3.1048,14.31,3.6174,14.31,2.256,14.31,3.1048,14.31,2.9435,14.31,3.3871,14.31,4.1532,14.31,-3.9919,14.31,2.7218,14.31,2.7419,14.31,3.1855,14.31,2.9839,14.31,2.0161,14.31,3.4476,14.31,3.2258,14.31,3.3266,14.31,0.2823,14.31,3.004,14.31,4.1734,14.31,-1.875,14.31,-5.2823,14.31,3.8105,14.31,4.0524,14.31,1.9556,14.31,2.7621
14.3133,2.4395,14.3133,3.3871,14.3133,1.8952,14.3133,2.1573,14.3133,3.3468,14.3133,3.0242,14.3133,3.593,14.3133,2.25,14.3133,2.9637,14.3133,3.0847,14.3133,3.7298,14.3133,3.8105,14.3133,-4.0726,14.3133,2.621,14.3133,2.5806,14.3133,3.1855,14.3133,2.9234,14.3133,1.9758,14.3133,3.3669,14.3133,3.0847,14.3133,3.5081,14.3133,0.4637,14.3133,3.3266,14.3133,3.9315,14.3133,-1.7137,14.3133,-5.2419,14.3133,3.629,14.3133,3.7903,14.3133,2.1371,14.3133,2.8226
14.3167,2.4597,14.3167,3.4073,14.3167,2.379,14.3167,1.9355,14.3167,3.2863,14.3167,3.0645,14.3167,3.5685,14.3167,2.244,14.3167,3.1855,14.3167,2.8831,14.3167,3.5081,14.3167,3.9315,14.3167,-4.2339,14.3167,2.8629,14.3167,2.6613,14.3167,3.2661,14.3167,2.9234,14.3167,1.9153,14.3167,3.3871,14.3167,2.9839,14.3167,3.3871,14.3167,0.2218,14.3167,3.0242,14.3167,3.871,14.3167,-1.8952,14.3167,-5.4637,14.3167,3.1048,14.3167,4.0726,14.3167,1.8347,14.3167,2.8629
14.32,2.5806,14.32,3.4677,14.32,1.8145,14.32,1.8548,14.32,3.3468,14.32,3.1048,14.32,3.5441,14.32,2.2379,14.32,3.125,14.32,2.6613,14.32,3.6492,14.32,3.6089,14.32,-4.3347,14.32,2.7621,14.32,2.7419,14.32,3.1653,14.32,2.9637,14.32,1.996,14.32,3.125,14.32,3.0847,14.32,3.4677,14.32,0.3831,14.32,3.2258,14.32,3.8105,14.32,-1.4919,14.32,-5.4032,14.32,3.1855,14.32,3.9315,14.32,2.0161,14.32,2.9234
14.3233,2.621,14.3233,3.5282,14.3233,2.0363,14.3233,2.1774,14.3233,3.4677,14.3233,3.1048,14.3233,3.5197,14.3233,2.3387,14.3233,3.0444,14.3233,2.8831,14.3233,3.6694,14.3233,4.1734,14.3233,-4.4556,14.3233,2.7823,14.3233,2.6613,14.3233,3.2661,14.3233,2.9637,14.3233,1.9355,14.3233,3.2863,14.3233,3.1855,14.3233,3.4476,14.3233,0.4839,14.3233,3.5081,14.3233,3.8105,14.3233,-1.8952,14.3233,-5.4032,14.3233,3.125,14.3233,3.7702,14.3233,1.8145,14.3233,2.8831
14.3267,2.5605,14.3267,3.6089,14.3267,2.3387,14.3267,2.2581,14.3267,3.3266,14.3267,3.125,14.3267,3.4953,14.3267,2.3387,14.3267,3.1855,14.3267,2.6613,14.3267,3.246,14.3267,3.6089,14.3267,-4.3548,14.3267,2.8226,14.3267,2.6008,14.3267,3.0847,14.3267,3.004,14.3267,1.8952,14.3267,3.2661,14.3267,3.246,14.3267,3.2661,14.3267,0.3629,14.3267,3.4073,14.3267,4.1129,14.3267,-1.7742,14.3267,-5.5444,14.3267,3.3266,14.3267,3.6895,14.3267,1.996,14.3267,2.8831
14.33,2.5605,14.33,3.4476,14.33,2.3185,14.33,1.9758,14.33,3.4274,14.33,2.8226,14.33,3.4709,14.33,1.9153,14.33,2.9032,14.33,2.7218,14.33,3.6089,14.33,4.254,14.33,-4.2641,14.33,2.5,14.33,2.5806,14.33,3.3669,14.33,2.8831,14.33,1.9758,14.33,3.2056,14.33,3.1855,14.33,3.3468,14.33,0.5242,14.33,3.3468,14.33,3.7903,14.33,-1.9758,14.33,-5.3831,14.33,3.3266,14.33,4.0927,14.33,1.9153,14.33,3.0242
14.3333,2.5806,14.3333,3.6492,14.3333,2.4395,14.3333,2.3387,14.3333,3.2863,14.3333,3.125,14.3333,3.4465,14.3333,2.1169,14.3333,3.2056,14.3333,3.0444,14.3333,3.4476,14.3333,3.7702,14.3333,-4.1734,14.3333,2.5605,14.3333,2.7419,14.3333,2.8024,14.3333,2.8427,14.3333,1.9758,14.3333,3.125,14.3333,3.0847,14.3333,3.1048,14.3333,0.5444,14.3333,3.3065,14.3333,3.75,14.3333,-1.7137,14.3333,-5.1613,14.3333,2.9839,14.3333,3.7298,14.3333,2.0161,14.3333,2.6613
14.3367,2.7419,14.3367,3.4073,14.3367,2.8226,14.3367,2.3387,14.3367,3.3266,14.3367,3.0242,14.3367,3.4221,14.3367,2.1371,14.3367,2.8427,14.3367,2.8226,14.3367,3.3871,14.3367,3.3669,14.3367,-4.5363,14.3367,2.621,14.3367,2.6411,14.3367,3.246,14.3367,2.8629,14.3367,1.9556,14.3367,3.246,14.3367,3.125,14.3367,3.2661,14.3367,0.5444,14.3367,3.2661,14.3367,3.4073,14.3367,-1.875,14.3367,-5.0806,14.3367,2.8226,14.3367,3.8105,14.3367,1.9556,14.3367,2.8226
14.34,2.5806,14.34,3.4476,14.34,2.7016,14.34,2.0766,14.34,3.3669,14.34,2.9637,14.34,3.3977,14.34,2.3589,14.34,3.004,14.34,2.5605,14.34,2.9839,14.34,3.4879,14.34,-4.4355,14.34,2.3992,14.34,2.6008,14.34,3.2056,14.34,2.9032,14.34,1.9556,14.34,3.2258,14.34,3.1855,14.34,2.8831,14.34,0.4234,14.34,3.4476,14.34,3.246,14.34,-1.7339,14.34,-5.4032,14.34,3.2661,14.34,3.5887,14.34,1.9556,14.34,2.8831
14.3433,2.5806,14.3433,3.4677,14.3433,2.7621,14.3433,2.2177,14.3433,3.2258,14.3433,2.7823,14.3433,3.3733,14.3433,2.379,14.3433,3.0847,14.3433,2.7218,14.3433,3.3669,14.3433,3.0242,14.3433,-4.5363,14.3433,2.621,14.3433,2.4395,14.3433,3.0847,14.3433,2.8629,14.3433,1.9556,14.3433,3.3871,14.3433,3.2258,14.3433,3.3065,14.3433,0.3226,14.3433,3.125,14.3433,3.125,14.3433,-1.8145,14.3433,-5.3226,14.3433,3.1653,14.3433,3.629,14.3433,1.875,14.3433,2.7218
14.3467,2.5605,14.3467,3.2863,14.3467,2.9234,14.3467,2.0968,14.3467,3.1452,14.3467,2.8427,14.3467,3.3489,14.3467,2.1371,14.3467,2.6411,14.3467,2.7621,14.3467,3.3871,14.3467,3.0645,14.3467,-4.5565,14.3467,2.4194,14.3467,2.6008,14.3467,3.0645,14.3467,2.8831,14.3467,1.9153,14.3467,3.1855,14.3467,3.0847,14.3467,3.3468,14.3467,0.3226,14.3467,3.1855,14.3467,3.0645,14.3467,-1.754,14.3467,-5.504,14.3467,3.2661,14.3467,3.8911,14.3467,1.7944,14.3467,2.8629
14.35,2.5,14.35,3.2056,14.35,2.6613,14.35,1.9758,14.35,3.3065,14.35,2.7823,14.35,3.3245,14.35,2.0766,14.35,3.246,14.35,2.7823,14.35,3.1653,14.35,3.0444,14.35,-4.2944,14.35,2.8831,14.35,2.7016,14.35,3.0444,14.35,2.8024,14.35,1.9758,14.35,3.2863,14.35,3.1855,14.35,3.246,14.35,0.4839,14.35,3.1855,14.35,2.9234,14.35,-1.4919,14.35,-5.2218,14.35,3.3871,14.35,3.4677,14.35,1.9556,14.35,2.8427
14.3533,2.5202,14.3533,3.1653,14.3533,2.2581,14.3533,2.2984,14.3533,3.3065,14.3533,2.9435,14.3533,3.3001,14.3533,2.2782,14.3533,3.004,14.3533,2.6411,14.3533,3.2056,14.3533,2.8629,14.3533,-4.2742,14.3533,2.379,14.3533,2.621,14.3533,3.2258,14.3533,2.9839,14.3533,1.9556,14.3533,3.2056,14.3533,3.1048,14.3533,3.1048,14.3533,0.3024,14.3533,3.3266,14.3533,2.9839,14.3533,-1.4919,14.3533,-5.4032,14.3533,3.0847,14.3533,3.5685,14.3533,1.8952,14.3533,2.7621
14.3567,2.6613,14.3567,3.1048,14.3567,2.5403,14.3567,1.996,14.3567,3.1855,14.3567,2.7823,14.3567,3.2757,14.3567,2.1371,14.3567,3.1452,14.3567,2.7621,14.3567,3.125,14.3567,2.8831,14.3567,-4.1532,14.3567,2.5605,14.3567,2.5,14.3567,3.0847,14.3567,2.8226,14.3567,2.0565,14.3567,3.2258,14.3567,3.0242,14.3567,3.1452,14.3567,0.4032,14.3567,3.4274,14.3567,2.9234,14.3567,-1.7339,14.3567,-5.3427,14.3567,2.8024,14.3567,3.4274,14.3567,1.9355,14.3567,2.621
14.36,2.6008,14.36,3.125,14.36,2.379,14.36,2.2379,14.36,3.3468,14.36,2.9032,14.36,3.2513,14.36,2.2581,14.36,3.3468,14.36,2.6008,14.36,3.3468,14.36,2.9839,14.36,-3.871,14.36,2.621,14.36,2.6008,14.36,3.0847,14.36,2.7823,14.36,1.8548,14.36,3.3669,14.36,3.0847,14.36,3.3669,14.36,0.2823,14.36,3.1855,14.36,3.004,14.36,-1.6331,14.36,-5.5444,14.36,3.2258,14.36,3.7903,14.36,1.875,14.36,2.8226
14.3633,2.379,14.3633,3.0444,14.3633,2.1774,14.3633,2.0968,14.3633,3.2056,14.3633,2.7621,14.3633,3.2269,14.3633,2.2984,14.3633,3.125,14.3633,2.6613,14.3633,3.4677,14.3633,2.9637,14.3633,-3.7298,14.3633,2.5,14.3633,2.5605,14.3633,3.1048,14.3633,2.8629,14.3633,1.8347,14.3633,3.2661,14.3633,3.2056,14.3633,3.246,14.3633,0.2621,14.3633,3.2863,14.3633,2.9435,14.3633,-2.0161,14.3633,-5.3427,14.3633,2.6008,14.3633,3.75,14.3633,1.875,14.3633,2.8629
14.3667,2.5,14.3667,3.004,14.3667,2.0363,14.3667,2.1774,14.3667,3.0242,14.3667,2.7218,14.3667,3.2025,14.3667,2.2379,14.3667,3.3065,14.3667,2.7218,14.3667,3.1855,14.3667,3.125,14.3667,-4.0323,14.3667,2.8024,14.3667,2.4798,14.3667,3.1452,14.3667,2.6815,14.3667,1.8145,14.3667,3.3065,14.3667,3.004,14.3667,2.7218,14.3667,0.5645,14.3667,3.2661,14.3667,2.9839,14.3667,-1.7137,14.3667,-5.4032,14.3667,3.1452,14.3667,1.9758,14.3667,1.9153,14.3667,2.8226
14.37,2.4798,14.37,3.0847,14.37,2.0363,14.37,2.0968,14.37,3.2258,14.37,2.9839,14.37,3.1781,14.37,2.1169,14.37,2.9435,14.37,2.4798,14.37,3.2863,14.37,3.0645,14.37,-3.9113,14.37,2.7823,14.37,2.5605,14.37,2.9637,14.37,2.6613,14.37,1.8145,14.37,3.1855,14.37,2.9637,14.37,2.8427,14.37,0.3629,14.37,3.125,14.37,3.0847,14.37,-1.6129,14.37,-5.3024,14.37,2.9234,14.37,3.0242,14.37,1.9355,14.37,2.7218
14.3733,2.5,14.3733,3.1048,14.3733,2.1573,14.3733,2.0766,14.3733,3.4677,14.3733,2.8427,14.3733,3.1537,14.3733,2.1596,14.3733,3.0242,14.3733,2.4395,14.3733,2.9839,14.3733,2.9234,14.3733,-3.9718,14.3733,2.6411,14.3733,2.5403,14.3733,3.0242,14.3733,2.4395,14.3733,1.8347,14.3733,3.1855,14.3733,3.0444,14.3733,2.4194,14.3733,0.2621,14.3733,3.2863,14.3733,2.9435,14.3733,-1.875,14.3733,-5.4032,14.3733,2.7016,14.3733,4.2339,14.3733,2.0161,14.3733,2.5403
14.3767,2.6008,14.3767,3.1048,14.3767,2.0363,14.3767,2.0968,14.3767,3.4476,14.3767,2.8629,14.3767,3.1292,14.3767,2.2023,14.3767,2.9234,14.3767,2.6008,14.3767,3.5282,14.3767,3.1855,14.3767,-3.9718,14.3767,2.4194,14.3767,2.5202,14.3767,2.9637,14.3767,2.2581,14.3767,1.8347,14.3767,3.1855,14.3767,3.0645,14.3767,2.0766,14.3767,0.2016,14.3767,2.8831,14.3767,2.7218,14.3767,-1.6734,14.3767,-5.6048,14.3767,3.3266,14.3767,3.871,14.3767,1.7944,14.3767,2.7218
14.38,2.4798,14.38,3.0242,14.38,2.1774,14.38,2.0968,14.38,3.246,14.38,2.8629,14.38,3.1048,14.38,2.245,14.38,2.9234,14.38,2.6411,14.38,3.2863,14.38,3.0847,14.38,-3.7097,14.38,2.621,14.38,2.5806,14.38,2.9032,14.38,2.1976,14.38,1.996,14.38,3.2863,14.38,3.0847,14.38,2.1976,14.38,0.4234,14.38,2.9839,14.38,2.8226,14.38,-1.7944,14.38,-5.4234,14.38,2.8831,14.38,3.9718,14.38,1.8548,14.38,2.7823
14.3833,2.3992,14.3833,3.0444,14.3833,2.0766,14.3833,2.2984,14.3833,3.8508,14.3833,2.9032,14.3833,3.0804,14.3833,2.2877,14.3833,2.8226,14.3833,2.3992,14.3833,3.004,14.3833,3.1855,14.3833,-3.4073,14.3833,2.5202,14.3833,2.5806,14.3833,3.1048,14.3833,2.1371,14.3833,2.0565,14.3833,3.0645,14.3833,3.125,14.3833,2.0766,14.3833,0.3629,14.3833,3.0242,14.3833,2.8831,14.3833,-1.9556,14.3833,-5.2419,14.3833,3.0847,14.3833,3.5081,14.3833,1.9556,14.3833,2.7016
14.3867,2.5,14.3867,3.0444,14.3867,1.9556,14.3867,2.3387,14.3867,3.2056,14.3867,2.6411,14.3867,3.056,14.3867,2.3304,14.3867,2.9435,14.3867,2.5806,14.3867,3.4073,14.3867,3.0847,14.3867,-3.1855,14.3867,2.5403,14.3867,2.3992,14.3867,2.9839,14.3867,2.1573,14.3867,2.1573,14.3867,3.246,14.3867,3.2661,14.3867,2.0363,14.3867,0.5242,14.3867,3.1452,14.3867,2.9435,14.3867,-2.1371,14.3867,-5.2823,14.3867,3.004,14.3867,3.6089,14.3867,1.8548,14.3867,2.7016
14.39,2.5605,14.39,2.9839,14.39,1.9758,14.39,2.3992,14.39,3.246,14.39,2.7218,14.39,3.0316,14.39,2.3731,14.39,3.1653,14.39,2.7016,14.39,3.0847,14.39,3.2056,14.39,-3.0444,14.39,2.5202,14.39,2.2984,14.39,3.0645,14.39,2.2177,14.39,2.2379,14.39,3.125,14.39,3.125,14.39,1.5927,14.39,0.3831,14.39,2.8831,14.39,2.9032,14.39,-1.7944,14.39,-5.4234,14.39,2.8427,14.39,3.7903,14.39,1.754,14.39,2.7621
14.3933,2.379,14.3933,2.9032,14.3933,2.0161,14.3933,1.9153,14.3933,3.4073,14.3933,2.9839,14.3933,3.0072,14.3933,2.4158,14.3933,3.0242,14.3933,2.5806,14.3933,3.2863,14.3933,3.3468,14.3933,-3.1855,14.3933,2.3992,14.3933,2.3589,14.3933,3.2056,14.3933,2.1976,14.3933,2.2581,14.3933,3.3468,14.3933,3.004,14.3933,1.6331,14.3933,0.121,14.3933,3.2258,14.3933,2.7823,14.3933,-2.1169,14.3933,-5.4234,14.3933,2.7016,14.3933,3.8911,14.3933,1.8548,14.3933,2.8226
14.3967,2.4798,14.3967,3.0242,14.3967,2.1371,14.3967,2.1169,14.3967,3.125,14.3967,2.6411,14.3967,2.9828,14.3967,2.4585,14.3967,2.9032,14.3967,2.6613,14.3967,3.4073,14.3967,2.8226,14.3967,-2.8427,14.3967,2.3992,14.3967,2.2782,14.3967,2.8427,14.3967,2.2581,14.3967,2.1573,14.3967,3.2863,14.3967,3.0645,14.3967,1.4113,14.3967,0.3831,14.3967,3.0242,14.3967,3.004,14.3967,-1.875,14.3967,-5.5242,14.3967,3.0242,14.3967,3.5484,14.3967,1.7339,14.3967,2.6411
14.4,2.5,14.4,2.8427,14.4,2.2984,14.4,1.9556,14.4,3.4476,14.4,2.6613,14.4,2.9584,14.4,2.5012,14.4,2.8024,14.4,2.621,14.4,2.7419,14.4,2.9234,14.4,-2.6008,14.4,2.5605,14.4,2.5202,14.4,2.8226,14.4,2.1976,14.4,2.1169,14.4,3.2056,14.4,3.0847,14.4,1.7137,14.4,0.1815,14.4,3.3468,14.4,2.8831,14.4,-1.9758,14.4,-5.3629,14.4,2.9234,14.4,3.4677,14.4,1.9153,14.4,2.8024
14.4033,2.5605,14.4033,3.2258,14.4033,2.1976,14.4033,1.8347,14.4033,3.3468,14.4033,2.7823,14.4033,2.934,14.4033,2.5439,14.4033,3.5081,14.4033,2.6008,14.4033,2.5403,14.4033,3.125,14.4033,-1.9355,14.4033,2.621,14.4033,2.3185,14.4033,2.8629,14.4033,2.2379,14.4033,2.0766,14.4033,3.0847,14.4033,2.9637,14.4033,1.7137,14.4033,0.3629,14.4033,3.0847,14.4033,3.0444,14.4033,-2.1169,14.4033,-5.6452,14.4033,2.9435,14.4033,3.5081,14.4033,1.7742,14.4033,2.5806
14.4067,2.4194,14.4067,3.0645,14.4067,2.1573,14.4067,1.9556,14.4067,3.2056,14.4067,2.7016,14.4067,2.9096,14.4067,2.5866,14.4067,3.0645,14.4067,2.7419,14.4067,2.4395,14.4067,3.246,14.4067,-1.9153,14.4067,2.2379,14.4067,2.4597,14.4067,2.9234,14.4067,2.2177,14.4067,2.0565,14.4067,2.9839,14.4067,3.1048,14.4067,1.7137,14.4067,0.3024,14.4067,2.9637,14.4067,2.8024,14.4067,-1.7137,14.4067,-5.1613,14.4067,3.004,14.4067,3.246,14.4067,1.8548,14.4067,2.5
14.41,2.4798,14.41,3.0242,14.41,1.875,14.41,1.9153,14.41,3.2056,14.41,2.8427,14.41,2.8852,14.41,2.6293,14.41,3.1452,14.41,2.379,14.41,2.2984,14.41,2.8831,14.41,-1.5726,14.41,2.2379,14.41,2.1573,14.41,2.7419,14.41,1.996,14.41,1.9758,14.41,3.0847,14.41,3.0444,14.41,1.6734,14.41,0.3629,14.41,2.9234,14.41,2.6411,14.41,-2.0968,14.41,-5.3831,14.41,2.9637,14.41,3.3065,14.41,1.754,14.41,2.6008
14.4133,2.4597,14.4133,3.1653,14.4133,1.9556,14.4133,1.9355,14.4133,3.4476,14.4133,2.7419,14.4133,2.8608,14.4133,2.672,14.4133,3.1048,14.4133,2.5,14.4133,2.1371,14.4133,3.2056,14.4133,-1.0282,14.4133,1.5524,14.4133,2.2782,14.4133,2.8427,14.4133,2.0565,14.4133,1.7944,14.4133,3.2056,14.4133,2.9032,14.4133,1.5524,14.4133,0.3427,14.4133,2.5806,14.4133,2.9839,14.4133,-1.8347,14.4133,-5.3831,14.4133,3.004,14.4133,3.5081,14.4133,1.7944,14.4133,2.6008
14.4167,2.3387,14.4167,3.004,14.4167,1.875,14.4167,1.7137,14.4167,3.0847,14.4167,2.7621,14.4167,2.8364,14.4167,2.7147,14.4167,3.2258,14.4167,2.5605,14.4167,2.2984,14.4167,3.0242,14.4167,-0.7258,14.4167,0.8266,14.4167,2.1573,14.4167,2.8226,14.4167,1.996,14.4167,1.8548,14.4167,3.0645,14.4167,3.004,14.4167,1.4718,14.4167,0.4435,14.4167,2.7621,14.4167,2.8226,14.4167,-2.2984,14.4167,-5.2823,14.4167,2.9234,14.4167,2.7016,14.4167,1.8145,14.4167,2.6008
14.42,2.5,14.42,3.004,14.42,1.875,14.42,1.7944,14.42,2.8831,14.42,2.6411,14.42,2.812,14.42,2.7574,14.42,3.3468,14.42,3.004,14.42,2.3387,14.42,2.8226,14.42,-0.8468,14.42,-0.3226,14.42,2.3589,14.42,2.9435,14.42,2.1774,14.42,1.8347,14.42,3.0645,14.42,3.0242,14.42,1.4516,14.42,0.5847,14.42,3.0645,14.42,2.9637,14.42,-2.1573,14.42,-5.5645,14.42,3.125,14.42,2.6815,14.42,1.754,14.42,2.3589
14.4233,2.3992,14.4233,3.0242,14.4233,1.7944,14.4233,1.7339,14.4233,3.75,14.4233,2.3992,14.4233,2.7876,14.4233,2.8,14.4233,3.0847,14.4233,3.0242,14.4233,2.4597,14.4233,3.1452,14.4233,-0.8065,14.4233,-1.0081,14.4233,2.2177,14.4233,2.8629,14.4233,2.0766,14.4233,1.8347,14.4233,3.0444,14.4233,2.9234,14.4233,1.6331,14.4233,0.625,14.4233,2.8831,14.4233,3.0847,14.4233,-1.7339,14.4233,-5.4234,14.4233,3.125,14.4233,2.6411,14.4233,1.8548,14.4233,2.2177
14.4267,2.4597,14.4267,2.9234,14.4267,1.7944,14.4267,1.6935,14.4267,3.2258,14.4267,2.6411,14.4267,2.7632,14.4267,2.8427,14.4267,2.9839,14.4267,3.5484,14.4267,2.2782,14.4267,2.9435,14.4267,-1.0685,14.4267,-0.9476,14.4267,2.1774,14.4267,2.8831,14.4267,2.0363,14.4267,1.8145,14.4267,3.125,14.4267,3.0847,14.4267,1.8347,14.4267,0.9879,14.4267,2.9637,14.4267,2.9234,14.4267,-2.1371,14.4267,-5.3226,14.4267,2.8427,14.4267,2.6411,14.4267,1.7137,14.4267,2.0363
14.43,2.4798,14.43,2.9234,14.43,1.7137,14.43,1.754,14.43,3.004,14.43,2.7823,14.43,2.7388,14.43,2.1169,14.43,3.125,14.43,3.8911,14.43,2.5403,14.43,3.0444,14.43,-1.0282,14.43,-0.8266,14.43,2.3992,14.43,2.7419,14.43,1.996,14.43,1.7944,14.43,2.9637,14.43,3.0645,14.43,2.1774,14.43,0.4637,14.43,2.6815,14.43,2.7621,14.43,-2.0161,14.43,-5.3629,14.43,2.621,14.43,2.9032,14.43,1.7137,14.43,1.5121
14.4333,2.3185,14.4333,2.9435,14.4333,1.7137,14.4333,1.8548,14.4333,3.3266,14.4333,2.5202,14.4333,2.7143,14.4333,3.004,14.4333,3.125,14.4333,3.6089,14.4333,2.3185,14.4333,2.6815,14.4333,-0.9677,14.4333,-0.7056,14.4333,2.1976,14.4333,2.8831,14.4333,1.9758,14.4333,1.7742,14.4333,2.9637,14.4333,3.004,14.4333,1.7742,14.4333,1.875,14.4333,2.9234,14.4333,2.7419,14.4333,-2.0565,14.4333,-5.2016,14.4333,2.9637,14.4333,2.7016,14.4333,1.7339,14.4333,0.9677
14.4367,2.3387,14.4367,2.8024,14.4367,1.7339,14.4367,1.8347,14.4367,3.4879,14.4367,2.5605,14.4367,2.6899,14.4367,2.8629,14.4367,2.8831,14.4367,3.2863,14.4367,2.0565,14.4367,2.8831,14.4367,-1.129,14.4367,-0.4032,14.4367,2.1169,14.4367,2.6815,14.4367,1.996,14.4367,1.6935,14.4367,3.0847,14.4367,3.0242,14.4367,1.9355,14.4367,0.8669,14.4367,2.7823,14.4367,2.4798,14.4367,-2.3185,14.4367,-5.3831,14.4367,2.7218,14.4367,3.4476,14.4367,1.6734,14.4367,0.7863
14.44,2.4194,14.44,2.8831,14.44,1.3306,14.44,1.6331,14.44,3.1048,14.44,2.6008,14.44,2.6655,14.44,2.8831,14.44,2.9032,14.44,3.1653,14.44,2.7823,14.44,2.9234,14.44,-0.9073,14.44,-0.1008,14.44,2.2782,14.44,2.8024,14.44,1.9758,14.44,1.8347,14.44,3.2258,14.44,3.1653,14.44,1.3911,14.44,0.7258,14.44,2.8629,14.44,2.8629,14.44,-1.8347,14.44,-5.4839,14.44,2.8024,14.44,2.9637,14.44,1.6129,14.44,0.5645
14.4433,2.4194,14.4433,2.8226,14.4433,1.4113,14.4433,1.5927,14.4433,3.1855,14.4433,2.8024,14.4433,2.6411,14.4433,3.2359,14.4433,2.9435,14.4433,3.0242,14.4433,2.2379,14.4433,3.004,14.4433,-0.9677,14.4433,-0.4032,14.4433,2.2177,14.4433,2.9234,14.4433,1.9758,14.4433,1.754,14.4433,3.004,14.4433,2.9032,14.4433,1.5121,14.4433,0.7258,14.4433,3.0847,14.4433,2.9032,14.4433,-1.8952,14.4433,-5.2016,14.4433,2.6815,14.4433,3.3065,14.4433,1.5121,14.4433,0.9879
14.4467,2.3589,14.4467,2.8831,14.4467,1.6129,14.4467,1.4315,14.4467,3.2056,14.4467,2.6613,14.4467,3.6694,14.4467,3.5887,14.4467,3.1452,14.4467,3.0847,14.4467,2.0565,14.4467,2.6411,14.4467,-0.8871,14.4467,-0.3226,14.4467,2.1774,14.4467,2.9032,14.4467,2.0363,14.4467,1.6935,14.4467,2.9839,14.4467,2.9637,14.4467,1.4919,14.4467,1.3306,14.4467,3.004,14.4467,2.7419,14.4467,-2.0161,14.4467,-5.3024,14.4467,2.8024,14.4467,3.1653,14.4467,1.7742,14.4467,0.9274
14.45,2.4194,14.45,2.8427,14.45,1.371,14.45,1.4315,14.45,3.1855,14.45,2.7218,14.45,2.7823,14.45,4.0121,14.45,2.6411,14.45,2.8427,14.45,2.4395,14.45,2.7218,14.45,-0.8065,14.45,-0.4839,14.45,2.1976,14.45,2.6613,14.45,1.9556,14.45,1.7339,14.45,2.7218,14.45,2.8629,14.45,1.4718,14.45,1.3151,14.45,2.7016,14.45,2.3589,14.45,-1.9355,14.45,-5.3831,14.45,2.8831,14.45,3.2056,14.45,1.7339,14.45,0.9879
14.4533,2.3185,14.4533,2.8831,14.4533,1.3105,14.4533,1.7339,14.4533,3.0645,14.4533,2.8024,14.4533,2.7493,14.4533,3.3065,14.4533,3.004,14.4533,2.9637,14.4533,2.0968,14.4533,2.6815,14.4533,-0.9073,14.4533,-0.3226,14.4533,2.0968,14.4533,2.8024,14.4533,1.9556,14.4533,1.6734,14.4533,3.1452,14.4533,3.0444,14.4533,1.3105,14.4533,1.2995,14.4533,2.7823,14.4533,2.6008,14.4533,-2.0161,14.4533,-5.2218,14.4533,2.6815,14.4533,2.9435,14.4533,1.6129,14.4533,1.2903
14.4567,2.3387,14.4567,2.8427,14.4567,1.371,14.4567,1.7137,14.4567,3.004,14.4567,2.7419,14.4567,2.7163,14.4567,2.6008,14.4567,2.9032,14.4567,2.9435,14.4567,2.3992,14.4567,2.9032,14.4567,-0.7258,14.4567,-0.5645,14.4567,2.379,14.4567,2.8629,14.4567,1.9758,14.4567,1.7944,14.4567,3.004,14.4567,3.0847,14.4567,1.754,14.4567,1.2839,14.4567,2.8226,14.4567,2.3589,14.4567,-2.1169,14.4567,-5.2823,14.4567,2.7621,14.4567,3.2661,14.4567,1.7137,14.4567,1.129
