x1_PD011,y1_PD011,x2_PD011,y2_PD011,x1_PD010,y1_PD010,x2_PD010,y2_PD010,x1_PD003,y1_PD003,x2_PD003,y2_PD003,x1_PD004,y1_PD004,x2_PD004,y2_PD004,x1_PD005,y1_PD005,x2_PD005,y2_PD005,x1_PD002,y1_PD002,x2_PD002,y2_PD002,x1_PD012,y1_PD012,x2_PD012,y2_PD012,x1_PD013,y1_PD013,x2_PD013,y2_PD013,x1_PD007,y1_PD007,x2_PD007,y2_PD007,x1_PD009,y1_PD009,x2_PD009,y2_PD009,x1_PD008,y1_PD008,x2_PD008,y2_PD008,x1_PD001,y1_PD001,x2_PD001,y2_PD001,x1_PD006,y1_PD006,x2_PD006,y2_PD006
2.2067,7.3387,2.2067,7.2984,2.2067,8.0444,2.2067,7.2984,2.2067,7.3185,2.2067,7.6411,2.2067,8.7903,2.2067,8.0242,2.2067,6.5726,2.2067,5.4032,2.2067,6.9153,2.2067,7.2379,2.2067,7.4798,2.2067,6.9758,2.2067,7.4798,2.2067,6.9355,2.2067,6.7137,2.2067,6.371,2.2067,8.1653,2.2067,6.8347,2.2067,7.7823,2.2067,7.7419,2.2067,6.754,2.2067,7.2581,2.2067,8.4476,2.2067,7.4194
2.21,7.3387,2.21,7.2379,2.21,7.8831,2.21,7.1371,2.21,7.2782,2.21,7.8024,2.21,8.9113,2.21,8.1855,2.21,6.6532,2.21,5.0403,2.21,6.7742,2.21,7.3387,2.21,7.4798,2.21,7.0161,2.21,7.3589,2.21,6.9758,2.21,6.7339,2.21,6.5726,2.21,8.1855,2.21,7.1573,2.21,7.9839,2.21,7.6613,2.21,6.9153,2.21,7.379,2.21,8.3669,2.21,7.6008
2.2133,7.3387,2.2133,7.1976,2.2133,7.8226,2.2133,7.1169,2.2133,7.1774,2.2133,7.4798,2.2133,8.5887,2.2133,8.1048,2.2133,6.6734,2.2133,5.3427,2.2133,6.9153,2.2133,7.1976,2.2133,7.4798,2.2133,6.8548,2.2133,7.3387,2.2133,6.9153,2.2133,6.5524,2.2133,6.4919,2.2133,8.3871,2.2133,6.875,2.2133,8.1653,2.2133,7.621,2.2133,6.754,2.2133,7.2177,2.2133,8.4677,2.2133,7.5202
2.2167,7.3387,2.2167,7.379,2.2167,7.7823,2.2167,7.2379,2.2167,7.2984,2.2167,7.4597,2.2167,8.6089,2.2167,8.0847,2.2167,6.4516,2.2167,5.625,2.2167,7.1774,2.2167,7.1976,2.2167,7.4395,2.2167,6.8347,2.2167,7.2984,2.2167,6.9556,2.2167,6.6129,2.2167,6.4516,2.2167,8.125,2.2167,6.7944,2.2167,7.8024,2.2167,7.2581,2.2167,6.9556,2.2167,7.1774,2.2167,8.4476,2.2167,7.4798
2.22,7.3589,2.22,7.2984,2.22,7.8226,2.22,7.0363,2.22,7.1371,2.22,7.6411,2.22,8.2056,2.22,8.0645,2.22,6.6129,2.22,5.5645,2.22,6.9556,2.22,7.1774,2.22,7.379,2.22,6.6532,2.22,7.1774,2.22,6.875,2.22,6.5323,2.22,6.2903,2.22,8.1653,2.22,6.996,2.22,7.7823,2.22,7.379,2.22,6.7742,2.22,7.2782,2.22,8.1452,2.22,7.5806
2.2233,7.2782,2.2233,7.0766,2.2233,7.8024,2.2233,6.996,2.2233,7.1774,2.2233,7.5202,2.2233,7.6815,2.2233,8.0242,2.2233,6.4113,2.2233,5.7258,2.2233,7.0968,2.2233,7.1774,2.2233,7.4194,2.2233,6.7339,2.2233,7.2984,2.2233,6.996,2.2233,6.6935,2.2233,6.371,2.2233,8.1452,2.2233,7.0766,2.2233,7.7823,2.2233,7.3992,2.2233,6.8548,2.2233,7.0363,2.2233,8.3871,2.2233,7.3589
2.2267,7.2984,2.2267,7.2984,2.2267,8.004,2.2267,7.0968,2.2267,7.1573,2.2267,7.3387,2.2267,7.4798,2.2267,7.9637,2.2267,6.4113,2.2267,5.4435,2.2267,6.9758,2.2267,7.1169,2.2267,7.3185,2.2267,6.875,2.2267,7.2581,2.2267,6.8145,2.2267,6.6331,2.2267,6.3105,2.2267,8.125,2.2267,6.9355,2.2267,7.8831,2.2267,7.4194,2.2267,6.8145,2.2267,7.0161,2.2267,8.3065,2.2267,7.5806
2.23,7.0766,2.23,7.3185,2.23,7.3992,2.23,7.0968,2.23,7.1976,2.23,7.3589,2.23,7.4395,2.23,8.004,2.23,6.3911,2.23,5.4637,2.23,7.0161,2.23,7.0565,2.23,7.2379,2.23,6.7742,2.23,7.1169,2.23,6.875,2.23,6.5323,2.23,6.3306,2.23,7.9234,2.23,6.8952,2.23,7.7823,2.23,7.2984,2.23,6.7339,2.23,7.2177,2.23,8.3266,2.23,7.2984
2.2333,7.0363,2.2333,7.3589,2.2333,7.8226,2.2333,7.0565,2.2333,7.1169,2.2333,7.4194,2.2333,7.2984,2.2333,7.7218,2.2333,6.3508,2.2333,5.3629,2.2333,6.8145,2.2333,6.9153,2.2333,7.1774,2.2333,6.6935,2.2333,7.2379,2.2333,6.6935,2.2333,6.6129,2.2333,6.2903,2.2333,7.9234,2.2333,6.8347,2.2333,7.6613,2.2333,7.2177,2.2333,6.8548,2.2333,6.8952,2.2333,8.4274,2.2333,7.3589
2.2367,7.1976,2.2367,7.2379,2.2367,7.6613,2.2367,6.8548,2.2367,7.2177,2.2367,7.3589,2.2367,6.9556,2.2367,7.6613,2.2367,6.3306,2.2367,5.4032,2.2367,6.8548,2.2367,6.996,2.2367,7.0766,2.2367,6.7339,2.2367,7.1774,2.2367,6.6532,2.2367,6.5323,2.2367,6.2903,2.2367,7.5605,2.2367,6.8548,2.2367,7.7218,2.2367,7.0565,2.2367,6.6129,2.2367,7.0363,2.2367,8.2661,2.2367,7.1976
2.24,7.1976,2.24,7.1774,2.24,7.6815,2.24,6.8347,2.24,7.0363,2.24,7.379,2.24,7.5806,2.24,7.7016,2.24,6.2097,2.24,5.625,2.24,6.8145,2.24,7.0766,2.24,6.875,2.24,6.754,2.24,7.0968,2.24,6.7339,2.24,6.3911,2.24,6.3306,2.24,6.996,2.24,6.7339,2.24,7.7823,2.24,7.3387,2.24,6.6129,2.24,7.0968,2.24,8.1855,2.24,7.3589
2.2433,7.1573,2.2433,7.1976,2.2433,7.4798,2.2433,6.8548,2.2433,6.9556,2.2433,7.4395,2.2433,7.3387,2.2433,7.7016,2.2433,6.4718,2.2433,5.5242,2.2433,6.8347,2.2433,7.2177,2.2433,6.9758,2.2433,6.8548,2.2433,7.1371,2.2433,6.7137,2.2433,6.4516,2.2433,6.1089,2.2433,6.754,2.2433,6.754,2.2433,7.5202,2.2433,7.3589,2.2433,6.6935,2.2433,7.0766,2.2433,8.2863,2.2433,7.3387
2.2467,7.0161,2.2467,7.0363,2.2467,7.5806,2.2467,6.9153,2.2467,7.0565,2.2467,7.2379,2.2467,7.7218,2.2467,8.0847,2.2467,6.3508,2.2467,5.1815,2.2467,6.9556,2.2467,7.1371,2.2467,7.1169,2.2467,6.6331,2.2467,7.0968,2.2467,6.6331,2.2467,6.4516,2.2467,6.1694,2.2467,6.7742,2.2467,6.9153,2.2467,7.5403,2.2467,7.0565,2.2467,6.5927,2.2467,6.8952,2.2467,8.246,2.2467,7.2782
2.25,7.0363,2.25,7.1774,2.25,7.7218,2.25,6.754,2.25,7.0161,2.25,7.2177,2.25,7.6411,2.25,7.6815,2.25,6.4113,2.25,5.2823,2.25,6.7944,2.25,6.875,2.25,7.1774,2.25,6.5726,2.25,7.0766,2.25,6.6734,2.25,6.5323,2.25,6.129,2.25,6.9355,2.25,6.6935,2.25,7.5202,2.25,6.8952,2.25,6.6734,2.25,6.9758,2.25,8.1855,2.25,7.0565
2.2533,6.9758,2.2533,7.0968,2.2533,7.5202,2.2533,6.754,2.2533,7.0766,2.2533,7.2379,2.2533,7.2782,2.2533,7.9839,2.2533,6.25,2.2533,5.3629,2.2533,6.754,2.2533,6.9355,2.2533,7.0968,2.2533,6.7742,2.2533,7.1169,2.2533,6.6532,2.2533,6.2702,2.2533,6.0685,2.2533,7.0968,2.2533,6.5726,2.2533,7.7419,2.2533,6.9153,2.2533,6.4516,2.2533,6.875,2.2533,8.1048,2.2533,7.1169
2.2567,7.1169,2.2567,7.2581,2.2567,7.6815,2.2567,6.8548,2.2567,7.0363,2.2567,7.1976,2.2567,7.5605,2.2567,7.5202,2.2567,6.371,2.2567,5.121,2.2567,6.9556,2.2567,6.7339,2.2567,7.0161,2.2567,6.5323,2.2567,7.0766,2.2567,6.7742,2.2567,6.3508,2.2567,6.3105,2.2567,7.0363,2.2567,6.9153,2.2567,7.7621,2.2567,6.996,2.2567,6.5323,2.2567,6.7339,2.2567,8.2056,2.2567,7.2581
2.26,6.7944,2.26,7.0766,2.26,7.379,2.26,6.6935,2.26,7.0766,2.26,7.0968,2.26,7.4597,2.26,7.7621,2.26,6.2903,2.26,5.1815,2.26,6.7742,2.26,6.8548,2.26,6.9758,2.26,6.7339,2.26,7.0565,2.26,6.6935,2.26,6.3105,2.26,6.1895,2.26,6.8145,2.26,6.6532,2.26,7.6613,2.26,6.8145,2.26,6.5524,2.26,6.9758,2.26,8.1855,2.26,7.1371
2.2633,6.9758,2.2633,7.0161,2.2633,7.4395,2.2633,6.6935,2.2633,6.996,2.2633,7.1371,2.2633,7.0766,2.2633,7.5806,2.2633,6.0887,2.2633,5.1815,2.2633,6.6734,2.2633,7.0968,2.2633,6.8347,2.2633,6.5121,2.2633,6.9355,2.2633,6.7339,2.2633,6.4315,2.2633,6.1694,2.2633,7.0363,2.2633,6.6935,2.2633,7.5202,2.2633,7.0161,2.2633,6.6532,2.2633,7.0161,2.2633,8.0444,2.2633,7.0161
2.2667,6.9355,2.2667,7.1169,2.2667,7.3387,2.2667,6.6129,2.2667,7.0565,2.2667,7.0968,2.2667,7.5202,2.2667,7.3185,2.2667,6.2298,2.2667,5.0,2.2667,6.6129,2.2667,6.7742,2.2667,6.9758,2.2667,6.5726,2.2667,6.9355,2.2667,6.6734,2.2667,6.3508,2.2667,6.1895,2.2667,6.9758,2.2667,6.8548,2.2667,7.4798,2.2667,6.8347,2.2667,6.371,2.2667,6.7742,2.2667,8.0847,2.2667,7.1774
2.27,7.0161,2.27,7.0565,2.27,7.2177,2.27,6.8145,2.27,6.9153,2.27,7.0565,2.27,7.3387,2.27,7.0766,2.27,6.1895,2.27,5.2621,2.27,6.4919,2.27,7.2177,2.27,6.9153,2.27,6.4919,2.27,6.9153,2.27,6.6331,2.27,6.3508,2.27,5.9879,2.27,6.9758,2.27,6.5524,2.27,7.6411,2.27,6.6331,2.27,6.5121,2.27,6.7339,2.27,8.004,2.27,7.2177
2.2733,6.7742,2.2733,7.0363,2.2733,7.5806,2.2733,6.5524,2.2733,6.8952,2.2733,7.2581,2.2733,7.3992,2.2733,6.3306,2.2733,6.2298,2.2733,5.1008,2.2733,6.4718,2.2733,6.6935,2.2733,6.7137,2.2733,6.4718,2.2733,6.8347,2.2733,6.5121,2.2733,6.3508,2.2733,6.0282,2.2733,6.8548,2.2733,6.8145,2.2733,7.6815,2.2733,6.9556,2.2733,6.371,2.2733,6.8347,2.2733,8.1855,2.2733,7.0968
2.2767,6.7137,2.2767,6.9758,2.2767,7.6411,2.2767,6.4516,2.2767,6.8548,2.2767,7.0968,2.2767,7.5,2.2767,6.1895,2.2767,6.2298,2.2767,4.9597,2.2767,6.5323,2.2767,6.2298,2.2767,6.8952,2.2767,6.5121,2.2767,6.7339,2.2767,6.4718,2.2767,6.371,2.2767,5.9677,2.2767,7.0565,2.2767,6.3911,2.2767,7.5403,2.2767,6.4315,2.2767,6.3911,2.2767,6.7137,2.2767,7.9435,2.2767,7.0968
2.28,6.7137,2.28,7.0565,2.28,7.379,2.28,6.4718,2.28,6.9556,2.28,7.0766,2.28,7.8226,2.28,6.371,2.28,5.9879,2.28,5.0,2.28,6.4516,2.28,5.6452,2.28,6.875,2.28,6.5121,2.28,6.8952,2.28,6.5323,2.28,6.2097,2.28,6.0685,2.28,6.8145,2.28,6.6331,2.28,7.4597,2.28,6.8548,2.28,6.5726,2.28,6.4919,2.28,7.8427,2.28,6.8952
2.2833,6.8347,2.2833,6.9355,2.2833,7.379,2.2833,6.5323,2.2833,6.8548,2.2833,7.0161,2.2833,7.2379,2.2833,6.3508,2.2833,6.0887,2.2833,5.0202,2.2833,6.4516,2.2833,5.2621,2.2833,6.6935,2.2833,6.4516,2.2833,6.875,2.2833,6.4919,2.2833,6.2702,2.2833,5.8871,2.2833,6.8548,2.2833,6.3911,2.2833,7.5605,2.2833,6.7137,2.2833,6.4315,2.2833,6.5121,2.2833,8.125,2.2833,6.7944
2.2867,6.6532,2.2867,6.9153,2.2867,7.379,2.2867,6.5323,2.2867,6.7742,2.2867,6.9153,2.2867,7.5605,2.2867,6.6129,2.2867,5.9073,2.2867,4.8992,2.2867,6.3911,2.2867,4.7379,2.2867,6.7944,2.2867,6.4718,2.2867,6.8548,2.2867,6.6129,2.2867,6.2903,2.2867,5.8669,2.2867,6.9153,2.2867,6.5121,2.2867,7.4194,2.2867,6.7742,2.2867,6.4516,2.2867,6.5726,2.2867,7.9839,2.2867,7.0161
2.29,6.754,2.29,6.8548,2.29,7.5202,2.29,6.4113,2.29,6.7742,2.29,6.8952,2.29,7.4597,2.29,6.6734,2.29,6.0282,2.29,4.8185,2.29,6.4516,2.29,4.8387,2.29,6.8548,2.29,6.4919,2.29,6.7944,2.29,6.5726,2.29,6.2097,2.29,5.9677,2.29,6.8347,2.29,6.4315,2.29,7.3992,2.29,6.7742,2.29,6.3508,2.29,6.6734,2.29,7.7621,2.29,7.0161
2.2933,6.754,2.2933,6.9758,2.2933,7.4194,2.2933,6.2903,2.2933,6.875,2.2933,6.9758,2.2933,7.3387,2.2933,6.6935,2.2933,6.1895,2.2933,4.7984,2.2933,6.4315,2.2933,5.1008,2.2933,6.7339,2.2933,6.4516,2.2933,6.8952,2.2933,6.5927,2.2933,6.25,2.2933,5.8871,2.2933,6.7742,2.2933,6.4113,2.2933,7.3387,2.2933,6.6331,2.2933,6.3508,2.2933,7.0565,2.2933,7.8427,2.2933,6.8548
2.2967,6.6734,2.2967,6.8548,2.2967,7.2177,2.2967,6.4718,2.2967,6.7944,2.2967,6.9355,2.2967,7.3387,2.2967,6.7944,2.2967,6.0887,2.2967,4.879,2.2967,6.6129,2.2967,5.2419,2.2967,6.7742,2.2967,6.4516,2.2967,6.6734,2.2967,6.5524,2.2967,6.0484,2.2967,5.8871,2.2967,6.875,2.2967,6.5121,2.2967,7.1976,2.2967,6.9153,2.2967,6.3105,2.2967,6.6129,2.2967,8.0645,2.2967,6.8347
2.3,6.7339,2.3,6.6734,2.3,7.3185,2.3,6.5524,2.3,6.7944,2.3,6.7339,2.3,7.1774,2.3,6.4718,2.3,6.0887,2.3,4.8185,2.3,6.3105,2.3,5.1411,2.3,6.6935,2.3,6.4516,2.3,6.754,2.3,6.5524,2.3,6.1694,2.3,5.9476,2.3,6.875,2.3,6.5726,2.3,7.3992,2.3,6.4718,2.3,6.3105,2.3,6.5524,2.3,7.7823,2.3,6.8952
2.3033,6.7742,2.3033,6.7944,2.3033,7.1573,2.3033,6.3105,2.3033,6.7339,2.3033,6.8145,2.3033,7.2581,2.3033,6.5121,2.3033,6.0081,2.3033,4.7984,2.3033,6.3105,2.3033,5.0605,2.3033,6.6331,2.3033,6.371,2.3033,6.875,2.3033,6.4516,2.3033,6.0685,2.3033,5.7863,2.3033,6.7339,2.3033,6.5121,2.3033,7.2782,2.3033,6.4315,2.3033,6.2903,2.3033,6.8145,2.3033,7.9435,2.3033,6.875
2.3067,6.6129,2.3067,6.8347,2.3067,7.0565,2.3067,6.25,2.3067,6.7742,2.3067,6.7944,2.3067,7.2581,2.3067,6.3911,2.3067,6.0081,2.3067,4.7177,2.3067,6.5121,2.3067,5.1411,2.3067,6.6331,2.3067,6.4516,2.3067,6.7339,2.3067,6.5323,2.3067,6.1895,2.3067,5.7661,2.3067,6.8548,2.3067,6.3508,2.3067,7.3185,2.3067,6.4516,2.3067,6.4516,2.3067,6.4315,2.3067,7.7823,2.3067,6.9556
2.31,6.6129,2.31,6.7137,2.31,7.1371,2.31,6.371,2.31,6.6935,2.31,6.6331,2.31,7.0161,2.31,6.3911,2.31,5.8669,2.31,4.6371,2.31,6.3911,2.31,5.2419,2.31,6.6935,2.31,6.3911,2.31,6.6935,2.31,6.4315,2.31,6.129,2.31,5.8871,2.31,6.8952,2.31,6.5121,2.31,7.2984,2.31,6.2903,2.31,6.4718,2.31,6.7137,2.31,7.8226,2.31,6.7742
2.3133,6.5323,2.3133,6.6935,2.3133,7.0766,2.3133,6.3911,2.3133,6.6129,2.3133,6.3306,2.3133,6.7944,2.3133,6.6331,2.3133,5.7863,2.3133,4.7581,2.3133,6.3911,2.3133,4.9395,2.3133,6.6734,2.3133,6.3508,2.3133,6.7944,2.3133,6.4919,2.3133,6.129,2.3133,5.7661,2.3133,6.875,2.3133,6.4516,2.3133,7.2581,2.3133,6.6532,2.3133,6.2702,2.3133,6.4919,2.3133,7.7016,2.3133,6.8952
2.3167,6.5726,2.3167,6.875,2.3167,7.3387,2.3167,6.3105,2.3167,6.6734,2.3167,6.4113,2.3167,7.2984,2.3167,6.4315,2.3167,5.8065,2.3167,4.7177,2.3167,6.3306,2.3167,5.121,2.3167,6.6331,2.3167,6.2298,2.3167,6.6734,2.3167,6.5524,2.3167,6.0887,2.3167,5.7056,2.3167,6.8952,2.3167,6.2702,2.3167,7.2379,2.3167,6.3508,2.3167,6.0484,2.3167,6.7137,2.3167,7.7218,2.3167,6.8548
2.32,6.7137,2.32,6.754,2.32,7.1169,2.32,6.2702,2.32,6.6331,2.32,5.9677,2.32,7.4194,2.32,6.3911,2.32,5.7661,2.32,4.5766,2.32,6.3508,2.32,4.879,2.32,6.7137,2.32,6.3911,2.32,6.6331,2.32,6.371,2.32,6.0887,2.32,5.6653,2.32,6.996,2.32,6.2903,2.32,7.1976,2.32,6.4516,2.32,6.2702,2.32,6.3911,2.32,7.7823,2.32,6.7137
2.3233,6.5121,2.3233,6.8347,2.3233,7.1976,2.3233,6.3105,2.3233,6.5726,2.3233,6.1089,2.3233,6.8952,2.3233,6.2702,2.3233,5.8871,2.3233,4.6371,2.3233,6.2702,2.3233,4.8992,2.3233,6.6331,2.3233,6.2702,2.3233,6.6331,2.3233,6.4516,2.3233,6.0887,2.3233,5.5645,2.3233,6.754,2.3233,6.2298,2.3233,7.2379,2.3233,6.371,2.3233,6.1089,2.3233,6.5726,2.3233,7.8831,2.3233,6.875
2.3267,6.371,2.3267,6.875,2.3267,6.9556,2.3267,6.0887,2.3267,6.5927,2.3267,6.129,2.3267,6.9355,2.3267,6.4113,2.3267,5.8871,2.3267,4.5766,2.3267,6.371,2.3267,4.8185,2.3267,6.5524,2.3267,6.3105,2.3267,6.6935,2.3267,6.5121,2.3267,5.9879,2.3267,5.7863,2.3267,6.7137,2.3267,6.2097,2.3267,7.1169,2.3267,6.2702,2.3267,6.0887,2.3267,6.4315,2.3267,7.6613,2.3267,6.754
2.33,6.4919,2.33,6.6129,2.33,7.4395,2.33,6.2298,2.33,6.5121,2.33,6.25,2.33,7.1169,2.33,6.3105,2.33,5.9677,2.33,4.6371,2.33,6.4718,2.33,4.8992,2.33,6.5524,2.33,6.2097,2.33,6.5726,2.33,6.3306,2.33,6.0081,2.33,5.625,2.33,6.754,2.33,6.1895,2.33,6.9758,2.33,6.4113,2.33,5.9476,2.33,6.4718,2.33,7.6411,2.33,6.7944
2.3333,6.5524,2.3333,6.6129,2.3333,7.1573,2.3333,6.2097,2.3333,6.5121,2.3333,6.129,2.3333,7.1371,2.3333,6.3306,2.3333,5.8669,2.3333,4.7177,2.3333,6.3508,2.3333,4.8387,2.3333,6.4718,2.3333,6.2298,2.3333,6.4919,2.3333,6.3911,2.3333,5.8871,2.3333,5.8266,2.3333,6.7339,2.3333,5.7863,2.3333,6.8952,2.3333,6.1895,2.3333,6.1895,2.3333,6.4919,2.3333,7.6815,2.3333,6.875
2.3367,6.4718,2.3367,6.7742,2.3367,6.9153,2.3367,6.0887,2.3367,6.5121,2.3367,6.2097,2.3367,6.7944,2.3367,6.2903,2.3367,5.8669,2.3367,4.6573,2.3367,6.2903,2.3367,5.0202,2.3367,6.4113,2.3367,6.2298,2.3367,6.5524,2.3367,6.3105,2.3367,5.8871,2.3367,6.0685,2.3367,6.6129,2.3367,6.3105,2.3367,7.0161,2.3367,6.2903,2.3367,6.1895,2.3367,6.3508,2.3367,7.7218,2.3367,6.5726
2.34,6.4718,2.34,6.6331,2.34,6.9355,2.34,6.0081,2.34,6.5323,2.34,6.0887,2.34,6.7742,2.34,6.2097,2.34,5.6653,2.34,4.6573,2.34,6.2702,2.34,4.879,2.34,6.4113,2.34,6.2298,2.34,6.5524,2.34,6.3306,2.34,5.8669,2.34,6.2702,2.34,6.5524,2.34,6.2903,2.34,6.875,2.34,6.1694,2.34,6.1492,2.34,6.3508,2.34,7.7218,2.34,6.5726
2.3433,6.5927,2.3433,6.5121,2.3433,7.1976,2.3433,6.1694,2.3433,6.5726,2.3433,6.0887,2.3433,6.8347,2.3433,6.2702,2.3433,5.8669,2.3433,4.496,2.3433,6.2903,2.3433,4.879,2.3433,6.3911,2.3433,6.0282,2.3433,6.5524,2.3433,6.2702,2.3433,5.8871,2.3433,6.3911,2.3433,6.7944,2.3433,6.2097,2.3433,7.0565,2.3433,6.129,2.3433,6.0685,2.3433,6.25,2.3433,7.6613,2.3433,6.6935
2.3467,6.4315,2.3467,6.6935,2.3467,6.9355,2.3467,5.9879,2.3467,6.4113,2.3467,6.1492,2.3467,7.0363,2.3467,6.1492,2.3467,5.6452,2.3467,4.6371,2.3467,6.3911,2.3467,4.7177,2.3467,6.5726,2.3467,6.2097,2.3467,6.6331,2.3467,6.2298,2.3467,5.8871,2.3467,6.3105,2.3467,6.4919,2.3467,6.3306,2.3467,6.8952,2.3467,6.1492,2.3467,5.9476,2.3467,6.371,2.3467,7.6815,2.3467,6.5927
2.35,6.3911,2.35,6.6129,2.35,6.8952,2.35,6.0484,2.35,6.4315,2.35,5.9879,2.35,6.8347,2.35,6.1694,2.35,5.7863,2.35,4.5565,2.35,6.1895,2.35,4.7379,2.35,6.4113,2.35,6.1694,2.35,6.5524,2.35,6.2298,2.35,5.746,2.35,6.2097,2.35,6.5927,2.35,6.2702,2.35,6.8952,2.35,6.0081,2.35,6.0081,2.35,6.3306,2.35,7.8024,2.35,6.5726
2.3533,6.5121,2.3533,6.4919,2.3533,6.8952,2.3533,6.0081,2.3533,6.3911,2.3533,6.1089,2.3533,6.5524,2.3533,6.0282,2.3533,5.9677,2.3533,4.6169,2.3533,6.1492,2.3533,4.7177,2.3533,6.3508,2.3533,6.1694,2.3533,6.5323,2.3533,6.1895,2.3533,5.8669,2.3533,6.0081,2.3533,6.6331,2.3533,6.1694,2.3533,6.9153,2.3533,6.0081,2.3533,6.0685,2.3533,6.4113,2.3533,7.4798,2.3533,6.6935
2.3567,6.4718,2.3567,6.5524,2.3567,6.996,2.3567,6.129,2.3567,6.371,2.3567,6.1089,2.3567,6.8548,2.3567,6.2298,2.3567,6.129,2.3567,4.4758,2.3567,6.3105,2.3567,4.6573,2.3567,6.3911,2.3567,6.0887,2.3567,6.4718,2.3567,6.2903,2.3567,5.7258,2.3567,6.0081,2.3567,6.754,2.3567,6.2298,2.3567,6.7944,2.3567,5.9677,2.3567,5.9677,2.3567,6.3105,2.3567,7.4395,2.3567,6.5323
2.36,6.3911,2.36,6.6532,2.36,6.9355,2.36,5.9476,2.36,6.3105,2.36,5.9476,2.36,7.1169,2.36,6.0081,2.36,6.5927,2.36,4.4758,2.36,6.2097,2.36,4.8387,2.36,6.3306,2.36,6.1694,2.36,6.4315,2.36,6.0685,2.36,5.7258,2.36,5.7863,2.36,6.6935,2.36,6.2298,2.36,6.8347,2.36,5.9879,2.36,5.9677,2.36,6.3306,2.36,7.379,2.36,6.6331
2.3633,6.25,2.3633,6.5927,2.3633,6.7944,2.3633,5.8669,2.3633,6.2298,2.3633,5.9073,2.3633,6.8548,2.3633,6.2097,2.3633,6.7742,2.3633,4.496,2.3633,6.129,2.3633,4.7177,2.3633,6.2702,2.3633,6.2298,2.3633,6.4718,2.3633,6.2097,2.3633,5.6855,2.3633,5.8871,2.3633,6.8145,2.3633,5.9677,2.3633,6.8145,2.3633,6.0081,2.3633,6.0282,2.3633,6.25,2.3633,7.3589,2.3633,6.5524
2.3667,6.371,2.3667,6.4516,2.3667,6.9153,2.3667,5.8669,2.3667,6.2298,2.3667,5.9879,2.3667,6.7339,2.3667,6.0887,2.3667,6.754,2.3667,4.5363,2.3667,6.1089,2.3667,4.6371,2.3667,6.4516,2.3667,6.0887,2.3667,6.5323,2.3667,6.0685,2.3667,5.6855,2.3667,5.8266,2.3667,6.7339,2.3667,6.1492,2.3667,6.9355,2.3667,5.9073,2.3667,6.129,2.3667,6.1694,2.3667,7.4597,2.3667,6.5927
2.37,6.2298,2.37,6.5121,2.37,6.8952,2.37,5.9677,2.37,6.25,2.37,5.8669,2.37,6.6935,2.37,6.2702,2.37,6.4718,2.37,4.4556,2.37,6.1089,2.37,4.4758,2.37,6.2702,2.37,6.0484,2.37,6.3911,2.37,6.2097,2.37,5.8065,2.37,5.9274,2.37,6.4718,2.37,5.9677,2.37,6.7944,2.37,5.8871,2.37,6.1089,2.37,6.1492,2.37,7.4395,2.37,6.4315
2.3733,6.3911,2.3733,6.5121,2.3733,6.6935,2.3733,5.7863,2.3733,6.1694,2.3733,5.8065,2.3733,6.9556,2.3733,6.0282,2.3733,6.2702,2.3733,4.496,2.3733,5.9879,2.3733,4.5968,2.3733,6.1492,2.3733,6.0081,2.3733,6.371,2.3733,6.0484,2.3733,5.5847,2.3733,5.9274,2.3733,6.5524,2.3733,6.0282,2.3733,6.7944,2.3733,5.9476,2.3733,5.9677,2.3733,5.9274,2.3733,7.379,2.3733,6.2903
2.3767,6.25,2.3767,6.3306,2.3767,6.7742,2.3767,5.9274,2.3767,6.1694,2.3767,5.746,2.3767,6.8548,2.3767,6.1492,2.3767,6.1089,2.3767,4.496,2.3767,6.0484,2.3767,4.5363,2.3767,6.129,2.3767,5.9677,2.3767,6.5121,2.3767,6.0887,2.3767,5.5444,2.3767,5.7661,2.3767,6.5726,2.3767,6.1089,2.3767,6.6734,2.3767,5.8468,2.3767,6.0282,2.3767,6.371,2.3767,6.8952,2.3767,6.5927
2.38,6.2298,2.38,6.1694,2.38,6.8952,2.38,5.9274,2.38,6.1694,2.38,5.7863,2.38,6.6734,2.38,5.9274,2.38,6.1089,2.38,4.5565,2.38,6.0282,2.38,4.5565,2.38,6.0081,2.38,5.9274,2.38,6.3306,2.38,6.0685,2.38,5.6855,2.38,5.8468,2.38,6.4315,2.38,5.6653,2.38,6.7339,2.38,5.746,2.38,5.9677,2.38,5.9476,2.38,6.4113,2.38,6.4315
2.3833,6.3306,2.3833,5.746,2.3833,6.9153,2.3833,5.8871,2.3833,6.129,2.3833,5.8065,2.3833,6.6935,2.3833,6.0081,2.3833,6.1694,2.3833,4.5363,2.3833,6.2097,2.3833,4.5161,2.3833,6.0685,2.3833,5.9073,2.3833,6.25,2.3833,6.0887,2.3833,5.7056,2.3833,5.9879,2.3833,6.2903,2.3833,5.9677,2.3833,6.6331,2.3833,5.746,2.3833,6.0282,2.3833,6.2097,2.3833,5.7056,2.3833,6.3911
