x,y
69.9667,-9.9597
69.9833,-9.9798
70.0,-10.0
70.0167,-9.9798
70.0333,-9.9597
70.05,-9.9597
70.0667,-9.9395
70.0833,-9.9194
70.1,-9.8992
70.1167,-9.879
70.1333,-9.8589
70.15,-9.8589
70.1667,-9.8387
70.1833,-9.8185
70.2,-9.7984
70.2167,-9.7782
70.2333,-9.7581
70.25,-9.7581
70.2667,-9.7379
70.2833,-9.7177
70.3,-9.6976
70.3167,-9.6774
70.3333,-9.6573
70.35,-9.6573
70.3667,-9.6371
70.3833,-9.6169
70.4,-9.5968
70.4167,-9.5766
70.4333,-9.5565
70.45,-9.5565
70.4667,-9.5363
70.4833,-9.5161
70.5,-9.496
70.5167,-9.4758
70.5333,-9.4556
70.55,-9.4556
70.5667,-9.4355
70.5833,-9.4153
70.6,-9.3952
70.6167,-9.375
70.6333,-9.3548
70.65,-9.3548
70.6667,-9.3347
70.6833,-9.3145
70.7,-9.2944
70.7167,-9.2742
70.7333,-9.254
70.75,-9.254
70.7667,-9.2339
70.7833,-9.2137
70.8,-9.1935
70.8167,-9.1734
70.8333,-9.1532
70.85,-9.1532
70.8667,-9.1331
70.8833,-9.1129
70.9,-9.0927
70.9167,-9.0726
70.9333,-9.0726
70.95,-9.0524
70.9667,-9.0323
70.9833,-9.0121
71.0,-8.9919
71.0167,-8.9718
71.0333,-8.9718
71.05,-8.9516
71.0667,-8.9315
71.0833,-8.9113
71.1,-8.8911
71.1167,-8.871
71.1333,-8.871
71.15,-8.8508
71.1667,-8.8306
71.1833,-8.8105
71.2,-8.7903
71.2167,-8.7702
71.2333,-8.7702
71.25,-8.75
71.2667,-8.7298
71.2833,-8.7097
71.3,-8.6895
71.3167,-8.6694
71.3333,-8.6694
71.35,-8.6492
71.3667,-8.629
71.3833,-8.6089
71.4,-8.5887
71.4167,-8.5685
71.4333,-8.5685
71.45,-8.5484
71.4667,-8.5282
71.4833,-8.5081
71.5,-8.4879
71.5167,-8.4677
71.5333,-8.4677
71.55,-8.4476
71.5667,-8.4274
71.5833,-8.4073
71.6,-8.3871
71.6167,-8.3669
71.6333,-8.3669
71.65,-8.3468
71.6667,-8.3266
71.6833,-8.3065
71.7,-8.2863
71.7167,-8.2863
71.7333,-8.2661
71.75,-8.246
71.7667,-8.2258
71.7833,-8.2056
71.8,-8.1855
71.8167,-8.1855
71.8333,-8.1653
71.85,-8.1452
71.8667,-8.125
71.8833,-8.1048
71.9,-8.0847
71.9167,-8.0847
71.9333,-8.0645
71.95,-8.0444
71.9667,-8.0242
71.9833,-8.004
72.0,-7.9839
72.0167,-7.9839
72.0333,-7.9637
72.05,-7.9435
72.0667,-7.9234
72.0833,-7.9032
72.1,-7.8831
72.1167,-7.8831
72.1333,-7.8629
72.15,-7.8427
72.1667,-7.8226
72.1833,-7.8024
72.2,-7.7823
72.2167,-7.7823
72.2333,-7.7621
72.25,-7.7419
72.2667,-7.7218
72.2833,-7.7016
72.3,-7.7016
72.3167,-7.6815
72.3333,-7.6613
72.35,-7.6411
72.3667,-7.621
72.3833,-7.6008
72.4,-7.6008
72.4167,-7.5806
72.4333,-7.5605
72.45,-7.5403
72.4667,-7.5202
72.4833,-7.5
72.5,-7.5
72.5167,-7.4798
72.5333,-7.4597
72.55,-7.4395
72.5667,-7.4194
72.5833,-7.3992
72.6,-7.3992
72.6167,-7.379
72.6333,-7.3589
72.65,-7.3387
72.6667,-7.3185
72.6833,-7.2984
72.7,-7.2984
72.7167,-7.2782
72.7333,-7.2581
72.75,-7.2379
72.7667,-7.2177
72.7833,-7.2177
72.8,-7.1976
72.8167,-7.1774
72.8333,-7.1573
72.85,-7.1371
72.8667,-7.1169
72.8833,-7.1169
72.9,-7.0968
72.9167,-7.0766
72.9333,-7.0565
72.95,-7.0363
72.9667,-7.0161
72.9833,-7.0161
73.0,-6.996
73.0167,-6.9758
73.0333,-6.9556
73.05,-6.9355
73.0667,-6.9153
73.0833,-6.9153
73.1,-6.8952
73.1167,-6.875
73.1333,-6.8548
73.15,-6.8347
73.1667,-6.8145
73.1833,-6.8145
73.2,-6.7944
73.2167,-6.7742
73.2333,-6.754
73.25,-6.7339
73.2667,-6.7339
73.2833,-6.7137
73.3,-6.6935
73.3167,-6.6734
73.3333,-6.6532
73.35,-6.6331
73.3667,-6.6331
73.3833,-6.6129
73.4,-6.5927
73.4167,-6.5726
73.4333,-6.5524
73.45,-6.5323
73.4667,-6.5323
73.4833,-6.5121
73.5,-6.4919
73.5167,-6.4718
73.5333,-6.4516
73.55,-6.4315
73.5667,-6.4315
73.5833,-6.4113
73.6,-6.3911
73.6167,-6.371
73.6333,-6.3508
73.65,-6.3306
73.6667,-6.3306
73.6833,-6.3105
73.7,-6.2903
73.7167,-6.2702
73.7333,-6.25
73.75,-6.25
73.7667,-6.2298
73.7833,-6.2097
73.8,-6.1895
73.8167,-6.1694
73.8333,-6.1492
73.85,-6.1492
73.8667,-6.129
73.8833,-6.1089
73.9,-6.0887
73.9167,-6.0685
73.9333,-6.0484
73.95,-6.0484
73.9667,-6.0282
73.9833,-6.0081
74.0,-5.9879
74.0167,-5.9677
74.0333,-5.9476
74.05,-5.9476
74.0667,-5.9274
74.0833,-5.9073
74.1,-5.8871
74.1167,-5.8669
74.1333,-5.8669
74.15,-5.8468
74.1667,-5.8266
74.1833,-5.8065
74.2,-5.7863
74.2167,-5.7661
74.2333,-5.7661
74.25,-5.746
74.2667,-5.7258
74.2833,-5.7056
74.3,-5.6855
74.3167,-5.6653
74.3333,-5.6653
74.35,-5.6452
74.3667,-5.625
74.3833,-5.6048
74.4,-5.5847
74.4167,-5.5645
74.4333,-5.5645
74.45,-5.5444
74.4667,-5.5242
74.4833,-5.504
74.5,-5.4839
74.5167,-5.4637
74.5333,-5.4637
74.55,-5.4435
74.5667,-5.4234
74.5833,-5.4032
74.6,-5.3831
74.6167,-5.3831
74.6333,-5.3629
74.65,-5.3427
74.6667,-5.3226
74.6833,-5.3024
74.7,-5.2823
74.7167,-5.2823
74.7333,-5.2621
74.75,-5.2419
74.7667,-5.2218
74.7833,-5.2016
74.8,-5.1815
74.8167,-5.1815
74.8333,-5.1613
74.85,-5.1411
74.8667,-5.121
74.8833,-5.1008
74.9,-5.0806
74.9167,-5.0806
74.9333,-5.0605
74.95,-5.0403
74.9667,-5.0202
74.9833,-5.0
75.0,-5.0
75.0167,-4.9798
75.0333,-4.9597
75.05,-4.9395
75.0667,-4.9194
75.0833,-4.8992
75.1,-4.8992
75.1167,-4.879
75.1333,-4.8589
75.15,-4.8387
75.1667,-4.8185
75.1833,-4.7984
75.2,-4.7984
75.2167,-4.7782
75.2333,-4.7581
75.25,-4.7379
75.2667,-4.7177
75.2833,-4.6976
75.3,-4.6976
75.3167,-4.6774
75.3333,-4.6573
75.35,-4.6371
75.3667,-4.6169
75.3833,-4.6169
75.4,-4.5968
75.4167,-4.5766
75.4333,-4.5565
75.45,-4.5363
75.4667,-4.5161
75.4833,-4.5161
75.5,-4.496
75.5167,-4.4758
75.5333,-4.4556
75.55,-4.4355
75.5667,-4.4153
75.5833,-4.4153
75.6,-4.3952
75.6167,-4.375
75.6333,-4.3548
75.65,-4.3347
75.6667,-4.3145
75.6833,-4.3145
75.7,-4.2944
75.7167,-4.2742
75.7333,-4.254
75.75,-4.2339
75.7667,-4.2339
75.7833,-4.2137
75.8,-4.1935
75.8167,-4.1734
75.8333,-4.1532
75.85,-4.1331
75.8667,-4.1331
75.8833,-4.1129
75.9,-4.0927
75.9167,-4.0726
75.9333,-4.0524
75.95,-4.0323
75.9667,-4.0323
75.9833,-4.0121
76.0,-3.9919
76.0167,-3.9718
76.0333,-3.9516
76.05,-3.9315
76.0667,-3.9315
76.0833,-3.9113
76.1,-3.8911
76.1167,-3.871
76.1333,-3.8508
76.15,-3.8508
76.1667,-3.8306
76.1833,-3.8105
76.2,-3.7903
76.2167,-3.7702
76.2333,-3.75
76.25,-3.75
76.2667,-3.7298
76.2833,-3.7097
76.3,-3.6895
76.3167,-3.6694
76.3333,-3.6492
76.35,-3.6492
76.3667,-3.629
76.3833,-3.6089
76.4,-3.5887
76.4167,-3.5685
76.4333,-3.5685
76.45,-3.5484
76.4667,-3.5282
76.4833,-3.5081
76.5,-3.4879
76.5167,-3.4677
76.5333,-3.4677
76.55,-3.4476
76.5667,-3.4274
76.5833,-3.4073
76.6,-3.3871
76.6167,-3.3669
76.6333,-3.3669
76.65,-3.3468
76.6667,-3.3266
76.6833,-3.3065
76.7,-3.2863
76.7167,-3.2661
76.7333,-3.2661
76.75,-3.246
76.7667,-3.2258
76.7833,-3.2056
76.8,-3.1855
76.8167,-3.1855
76.8333,-3.1653
76.85,-3.1452
76.8667,-3.125
76.8833,-3.1048
76.9,-3.0847
76.9167,-3.0847
76.9333,-3.0645
76.95,-3.0444
76.9667,-3.0242
76.9833,-3.004
77.0,-2.9839
77.0167,-2.9839
77.0333,-2.9637
77.05,-2.9435
77.0667,-2.9234
77.0833,-2.9032
77.1,-2.9032
77.1167,-2.8831
77.1333,-2.8629
77.15,-2.8427
77.1667,-2.8226
77.1833,-2.8024
77.2,-2.8024
77.2167,-2.7823
77.2333,-2.7621
77.25,-2.7419
77.2667,-2.7218
77.2833,-2.7016
77.3,-2.7016
77.3167,-2.6815
77.3333,-2.6613
77.35,-2.6411
77.3667,-2.621
77.3833,-2.6008
77.4,-2.6008
77.4167,-2.5806
77.4333,-2.5605
77.45,-2.5403
77.4667,-2.5202
77.4833,-2.5202
77.5,-2.5
77.5167,-2.4798
77.5333,-2.4597
77.55,-2.4395
77.5667,-2.4194
77.5833,-2.4194
77.6,-2.3992
77.6167,-2.379
77.6333,-2.3589
77.65,-2.3387
77.6667,-2.3185
77.6833,-2.3185
77.7,-2.2984
77.7167,-2.2782
77.7333,-2.2581
77.75,-2.2379
77.7667,-2.2379
77.7833,-2.2177
77.8,-2.1976
77.8167,-2.1774
77.8333,-2.1573
77.85,-2.1371
77.8667,-2.1371
77.8833,-2.1169
77.9,-2.0968
77.9167,-2.0766
77.9333,-2.0565
77.95,-2.0363
77.9667,-2.0363
77.9833,-2.0161
78.0,-1.996
78.0167,-1.9758
78.0333,-1.9556
78.05,-1.9355
78.0667,-1.9355
78.0833,-1.9153
78.1,-1.8952
78.1167,-1.875
78.1333,-1.8548
78.15,-1.8548
78.1667,-1.8347
78.1833,-1.8145
78.2,-1.7944
78.2167,-1.7742
78.2333,-1.754
78.25,-1.754
78.2667,-1.7339
78.2833,-1.7137
78.3,-1.6935
78.3167,-1.6734
78.3333,-1.6532
78.35,-1.6532
78.3667,-1.6331
78.3833,-1.6129
78.4,-1.5927
78.4167,-1.5726
78.4333,-1.5726
78.45,-1.5524
78.4667,-1.5323
78.4833,-1.5121
78.5,-1.4919
78.5167,-1.4718
78.5333,-1.4718
78.55,-1.4516
78.5667,-1.4315
78.5833,-1.4113
78.6,-1.3911
78.6167,-1.371
78.6333,-1.371
78.65,-1.3508
78.6667,-1.3306
78.6833,-1.3105
78.7,-1.2903
78.7167,-1.2702
78.7333,-1.2702
78.75,-1.25
78.7667,-1.2298
78.7833,-1.2097
78.8,-1.1895
78.8167,-1.1895
78.8333,-1.1694
78.85,-1.1492
78.8667,-1.129
78.8833,-1.1089
78.9,-1.0887
78.9167,-1.0887
78.9333,-1.0685
78.95,-1.0484
78.9667,-1.0282
78.9833,-1.0081
79.0,-0.9879
79.0167,-0.9879
79.0333,-0.9677
79.05,-0.9476
79.0667,-0.9274
79.0833,-0.9073
79.1,-0.9073
79.1167,-0.8871
79.1333,-0.8669
79.15,-0.8468
79.1667,-0.8266
79.1833,-0.8065
79.2,-0.8065
79.2167,-0.7863
79.2333,-0.7661
79.25,-0.746
79.2667,-0.7258
79.2833,-0.7056
79.3,-0.7056
79.3167,-0.6855
79.3333,-0.6653
79.35,-0.6452
79.3667,-0.625
79.3833,-0.625
79.4,-0.6048
79.4167,-0.5847
79.4333,-0.5645
79.45,-0.5444
79.4667,-0.5242
79.4833,-0.5242
79.5,-0.504
79.5167,-0.4839
79.5333,-0.4637
79.55,-0.4435
79.5667,-0.4234
79.5833,-0.4234
79.6,-0.4032
79.6167,-0.3831
79.6333,-0.3629
79.65,-0.3427
79.6667,-0.3226
79.6833,-0.3226
79.7,-0.3024
79.7167,-0.2823
79.7333,-0.2621
79.75,-0.2419
79.7667,-0.2419
79.7833,-0.2218
79.8,-0.2016
79.8167,-0.1815
79.8333,-0.1613
79.85,-0.1411
79.8667,-0.1411
79.8833,-0.121
79.9,-0.1008
79.9167,-0.0806
79.9333,-0.0605
79.95,-0.0403
79.9667,-0.0403
79.9833,-0.0202
80.0,0.0
80.0167,0.0202
80.0333,0.0403
80.05,0.0403
80.0667,0.0605
80.0833,0.0806
80.1,0.1008
80.1167,0.121
80.1333,0.1411
80.15,0.1411
80.1667,0.1613
80.1833,0.1815
80.2,0.2016
80.2167,0.2218
80.2333,0.2419
80.25,0.2419
80.2667,0.2621
80.2833,0.2823
80.3,0.3024
80.3167,0.3226
80.3333,0.3226
80.35,0.3427
80.3667,0.3629
80.3833,0.3831
80.4,0.4032
80.4167,0.4234
80.4333,0.4234
80.45,0.4435
80.4667,0.4637
80.4833,0.4839
80.5,0.504
80.5167,0.5242
80.5333,0.5242
80.55,0.5444
80.5667,0.5645
80.5833,0.5847
80.6,0.6048
80.6167,0.625
80.6333,0.625
80.65,0.6452
80.6667,0.6653
80.6833,0.6855
80.7,0.7056
80.7167,0.7056
80.7333,0.7258
80.75,0.746
80.7667,0.7661
80.7833,0.7863
80.8,0.8065
80.8167,0.8065
80.8333,0.8266
80.85,0.8468
80.8667,0.8669
80.8833,0.8871
80.9,0.9073
80.9167,0.9073
80.9333,0.9274
80.95,0.9476
80.9667,0.9677
80.9833,0.9879
81.0,0.9879
81.0167,1.0081
81.0333,1.0282
81.05,1.0484
81.0667,1.0685
81.0833,1.0887
81.1,1.0887
81.1167,1.1089
81.1333,1.129
81.15,1.1492
81.1667,1.1694
81.1833,1.1895
81.2,1.1895
81.2167,1.2097
81.2333,1.2298
81.25,1.25
81.2667,1.2702
81.2833,1.2702
81.3,1.2903
81.3167,1.3105
81.3333,1.3306
81.35,1.3508
81.3667,1.371
81.3833,1.371
81.4,1.3911
81.4167,1.4113
81.4333,1.4315
81.45,1.4516
81.4667,1.4718
81.4833,1.4718
81.5,1.4919
81.5167,1.5121
81.5333,1.5323
81.55,1.5524
81.5667,1.5726
81.5833,1.5726
81.6,1.5927
81.6167,1.6129
81.6333,1.6331
81.65,1.6532
81.6667,1.6532
81.6833,1.6734
81.7,1.6935
81.7167,1.7137
81.7333,1.7339
81.75,1.754
81.7667,1.754
81.7833,1.7742
81.8,1.7944
81.8167,1.8145
81.8333,1.8347
81.85,1.8548
81.8667,1.8548
81.8833,1.875
81.9,1.8952
81.9167,1.9153
81.9333,1.9355
81.95,1.9355
81.9667,1.9556
81.9833,1.9758
82.0,1.996
82.0167,2.0161
82.0333,2.0363
82.05,2.0363
82.0667,2.0565
82.0833,2.0766
82.1,2.0968
82.1167,2.1169
82.1333,2.1371
82.15,2.1371
82.1667,2.1573
82.1833,2.1774
82.2,2.1976
82.2167,2.2177
82.2333,2.2379
82.25,2.2379
82.2667,2.2581
82.2833,2.2782
82.3,2.2984
82.3167,2.3185
82.3333,2.3185
82.35,2.3387
82.3667,2.3589
82.3833,2.379
82.4,2.3992
82.4167,2.4194
82.4333,2.4194
82.45,2.4395
82.4667,2.4597
82.4833,2.4798
82.5,2.5
82.5167,2.5202
82.5333,2.5202
82.55,2.5403
82.5667,2.5605
82.5833,2.5806
82.6,2.6008
82.6167,2.6008
82.6333,2.621
82.65,2.6411
82.6667,2.6613
82.6833,2.6815
82.7,2.7016
82.7167,2.7016
82.7333,2.7218
82.75,2.7419
82.7667,2.7621
82.7833,2.7823
82.8,2.8024
82.8167,2.8024
82.8333,2.8226
82.85,2.8427
82.8667,2.8629
82.8833,2.8831
82.9,2.9032
82.9167,2.9032
82.9333,2.9234
82.95,2.9435
82.9667,2.9637
82.9833,2.9839
83.0,2.9839
83.0167,3.004
83.0333,3.0242
83.05,3.0444
83.0667,3.0645
83.0833,3.0847
83.1,3.0847
83.1167,3.1048
83.1333,3.125
83.15,3.1452
83.1667,3.1653
83.1833,3.1855
83.2,3.1855
83.2167,3.2056
83.2333,3.2258
83.25,3.246
83.2667,3.2661
83.2833,3.2661
83.3,3.2863
83.3167,3.3065
83.3333,3.3266
83.35,3.3468
83.3667,3.3669
83.3833,3.3669
83.4,3.3871
83.4167,3.4073
83.4333,3.4274
83.45,3.4476
83.4667,3.4677
83.4833,3.4677
83.5,3.4879
83.5167,3.5081
83.5333,3.5282
83.55,3.5484
83.5667,3.5685
83.5833,3.5685
83.6,3.5887
83.6167,3.6089
83.6333,3.629
83.65,3.6492
83.6667,3.6492
83.6833,3.6694
83.7,3.6895
83.7167,3.7097
83.7333,3.7298
83.75,3.75
83.7667,3.75
83.7833,3.7702
83.8,3.7903
83.8167,3.8105
83.8333,3.8306
83.85,3.8508
83.8667,3.8508
83.8833,3.871
83.9,3.8911
83.9167,3.9113
83.9333,3.9315
83.95,3.9315
83.9667,3.9516
83.9833,3.9718
84.0,3.9919
84.0167,4.0121
84.0333,4.0323
84.05,4.0323
84.0667,4.0524
84.0833,4.0726
84.1,4.0927
84.1167,4.1129
84.1333,4.1331
84.15,4.1331
84.1667,4.1532
84.1833,4.1734
84.2,4.1935
84.2167,4.2137
84.2333,4.2339
84.25,4.2339
84.2667,4.254
84.2833,4.2742
84.3,4.2944
84.3167,4.3145
84.3333,4.3145
84.35,4.3347
84.3667,4.3548
84.3833,4.375
84.4,4.3952
84.4167,4.4153
84.4333,4.4153
84.45,4.4355
84.4667,4.4556
84.4833,4.4758
84.5,4.496
84.5167,4.5161
84.5333,4.5161
84.55,4.5363
84.5667,4.5565
84.5833,4.5766
84.6,4.5968
84.6167,4.6169
84.6333,4.6169
84.65,4.6371
84.6667,4.6573
84.6833,4.6774
84.7,4.6976
84.7167,4.6976
84.7333,4.7177
84.75,4.7379
84.7667,4.7581
84.7833,4.7782
84.8,4.7984
84.8167,4.7984
84.8333,4.8185
84.85,4.8387
84.8667,4.8589
84.8833,4.879
84.9,4.8992
84.9167,4.8992
84.9333,4.9194
84.95,4.9395
84.9667,4.9597
84.9833,4.9798
85.0,5.0
85.0167,5.0
85.0333,5.0202
85.05,5.0403
85.0667,5.0605
85.0833,5.0806
85.1,5.0806
85.1167,5.1008
85.1333,5.121
85.15,5.1411
85.1667,5.1613
85.1833,5.1815
85.2,5.1815
85.2167,5.2016
85.2333,5.2218
85.25,5.2419
85.2667,5.2621
85.2833,5.2823
85.3,5.2823
85.3167,5.3024
85.3333,5.3226
85.35,5.3427
85.3667,5.3629
85.3833,5.3831
85.4,5.3831
85.4167,5.4032
85.4333,5.4234
85.45,5.4435
85.4667,5.4637
85.4833,5.4637
85.5,5.4839
85.5167,5.504
85.5333,5.5242
85.55,5.5444
85.5667,5.5645
85.5833,5.5645
85.6,5.5847
85.6167,5.6048
85.6333,5.625
85.65,5.6452
85.6667,5.6653
85.6833,5.6653
85.7,5.6855
85.7167,5.7056
85.7333,5.7258
85.75,5.746
85.7667,5.7661
85.7833,5.7661
85.8,5.7863
85.8167,5.8065
85.8333,5.8266
85.85,5.8468
85.8667,5.8669
85.8833,5.8669
85.9,5.8871
85.9167,5.9073
85.9333,5.9274
85.95,5.9476
85.9667,5.9476
85.9833,5.9677
86.0,5.9879
86.0167,6.0081
86.0333,6.0282
86.05,6.0484
86.0667,6.0484
86.0833,6.0685
86.1,6.0887
86.1167,6.1089
86.1333,6.129
86.15,6.1492
86.1667,6.1492
86.1833,6.1694
86.2,6.1895
86.2167,6.2097
86.2333,6.2298
86.25,6.25
86.2667,6.25
86.2833,6.2702
86.3,6.2903
86.3167,6.3105
86.3333,6.3306
86.35,6.3306
86.3667,6.3508
86.3833,6.371
86.4,6.3911
86.4167,6.4113
86.4333,6.4315
86.45,6.4315
86.4667,6.4516
86.4833,6.4718
86.5,6.4919
86.5167,6.5121
86.5333,6.5323
86.55,6.5323
86.5667,6.5524
86.5833,6.5726
86.6,6.5927
86.6167,6.6129
86.6333,6.6331
86.65,6.6331
86.6667,6.6532
86.6833,6.6734
86.7,6.6935
86.7167,6.7137
86.7333,6.7339
86.75,6.7339
86.7667,6.754
86.7833,6.7742
86.8,6.7944
86.8167,6.8145
86.8333,6.8145
86.85,6.8347
86.8667,6.8548
86.8833,6.875
86.9,6.8952
86.9167,6.9153
86.9333,6.9153
86.95,6.9355
86.9667,6.9556
86.9833,6.9758
87.0,6.996
87.0167,7.0161
87.0333,7.0161
87.05,7.0363
87.0667,7.0565
87.0833,7.0766
87.1,7.0968
87.1167,7.1169
87.1333,7.1169
87.15,7.1371
87.1667,7.1573
87.1833,7.1774
87.2,7.1976
87.2167,7.2177
87.2333,7.2177
87.25,7.2379
87.2667,7.2581
87.2833,7.2782
87.3,7.2984
87.3167,7.2984
87.3333,7.3185
87.35,7.3387
87.3667,7.3589
87.3833,7.379
87.4,7.3992
87.4167,7.3992
87.4333,7.4194
87.45,7.4395
87.4667,7.4597
87.4833,7.4798
87.5,7.5
87.5167,7.5
87.5333,7.5202
87.55,7.5403
87.5667,7.5605
87.5833,7.5806
87.6,7.6008
87.6167,7.6008
87.6333,7.621
87.65,7.6411
87.6667,7.6613
87.6833,7.6815
87.7,7.7016
87.7167,7.7016
87.7333,7.7218
87.75,7.7419
87.7667,7.7621
87.7833,7.7823
87.8,7.7823
87.8167,7.8024
87.8333,7.8226
87.85,7.8427
87.8667,7.8629
87.8833,7.8831
87.9,7.8831
87.9167,7.9032
87.9333,7.9234
87.95,7.9435
87.9667,7.9637
87.9833,7.9839
88.0,7.9839
88.0167,8.004
88.0333,8.0242
88.05,8.0444
88.0667,8.0645
88.0833,8.0847
88.1,8.0847
88.1167,8.1048
88.1333,8.125
88.15,8.1452
88.1667,8.1653
88.1833,8.1855
88.2,8.1855
88.2167,8.2056
88.2333,8.2258
88.25,8.246
88.2667,8.2661
88.2833,8.2863
88.3,8.2863
88.3167,8.3065
88.3333,8.3266
88.35,8.3468
88.3667,8.3669
88.3833,8.3669
88.4,8.3871
88.4167,8.4073
88.4333,8.4274
88.45,8.4476
88.4667,8.4677
88.4833,8.4677
88.5,8.4879
88.5167,8.5081
88.5333,8.5282
88.55,8.5484
88.5667,8.5685
88.5833,8.5685
88.6,8.5887
88.6167,8.6089
88.6333,8.629
88.65,8.6492
88.6667,8.6694
88.6833,8.6694
88.7,8.6895
88.7167,8.7097
88.7333,8.7298
88.75,8.75
88.7667,8.7702
88.7833,8.7702
88.8,8.7903
88.8167,8.8105
88.8333,8.8306
88.85,8.8508
88.8667,8.871
88.8833,8.871
88.9,8.8911
88.9167,8.9113
88.9333,8.9315
88.95,8.9516
88.9667,8.9718
88.9833,8.9718
89.0,8.9919
89.0167,9.0121
89.0333,9.0323
89.05,9.0524
89.0667,9.0726
89.0833,9.0726
89.1,9.0927
89.1167,9.1129
89.1333,9.1331
89.15,9.1532
89.1667,9.1532
89.1833,9.1734
89.2,9.1935
89.2167,9.2137
89.2333,9.2339
89.25,9.254
89.2667,9.254
89.2833,9.2742
89.3,9.2944
89.3167,9.3145
89.3333,9.3347
89.35,9.3548
89.3667,9.3548
89.3833,9.375
89.4,9.3952
89.4167,9.4153
89.4333,9.4355
89.45,9.4556
89.4667,9.4556
89.4833,9.4758
89.5,9.496
89.5167,9.5161
89.5333,9.5363
89.55,9.5565
89.5667,9.5565
89.5833,9.5766
89.6,9.5968
89.6167,9.6169
89.6333,9.6371
89.65,9.6573
89.6667,9.6573
89.6833,9.6774
89.7,9.6976
89.7167,9.7177
89.7333,9.7379
89.75,9.7581
89.7667,9.7581
89.7833,9.7782
89.8,9.7984
89.8167,9.8185
89.8333,9.8387
89.85,9.8589
89.8667,9.8589
89.8833,9.879
89.9,9.8992
89.9167,9.9194
89.9333,9.9395
89.95,9.9597
89.9667,9.9597
89.9833,9.9798
90.0,10.0
90.0167,10.0
